Taxon	TaxID	Fragments	PropTotal	PropNonHost
Bosea	85413	24	7.489411844005537e-6	0.08888888888888889
Acidovorax	12916	24	7.489411844005537e-6	0.08888888888888889
Caulobacter	75	22	6.865294190338409e-6	0.08148148148148149
Klebsiella	570	22	6.865294190338409e-6	0.08148148148148149
Pseudomonas	286	20	6.241176536671281e-6	0.07407407407407407
Brevundimonas	41275	12	3.7447059220027685e-6	0.044444444444444446
Alcaligenes	507	10	3.1205882683356407e-6	0.037037037037037035
Cutibacterium	1912216	10	3.1205882683356407e-6	0.037037037037037035
Bradyrhizobium	374	9	2.8085294415020765e-6	0.03333333333333333
Sphingobium	165695	9	2.8085294415020765e-6	0.03333333333333333
Sphingomonas	13687	9	2.8085294415020765e-6	0.03333333333333333
Mesorhizobium	68287	8	2.4964706146685124e-6	0.02962962962962963
Sphingopyxis	165697	6	1.8723529610013843e-6	0.022222222222222223
Deinococcus	1298	6	1.8723529610013843e-6	0.022222222222222223
Aquabacterium	92793	5	1.5602941341678203e-6	0.018518518518518517
Massilia	149698	5	1.5602941341678203e-6	0.018518518518518517
Janibacter	53457	5	1.5602941341678203e-6	0.018518518518518517
Amycolatopsis	1813	5	1.5602941341678203e-6	0.018518518518518517
Methylobacterium	407	4	1.2482353073342562e-6	0.014814814814814815
Schlegelella	215579	4	1.2482353073342562e-6	0.014814814814814815
Diaphorobacter	238749	4	1.2482353073342562e-6	0.014814814814814815
Burkholderia	32008	4	1.2482353073342562e-6	0.014814814814814815
Acinetobacter	469	4	1.2482353073342562e-6	0.014814814814814815
Micrococcus	1269	4	1.2482353073342562e-6	0.014814814814814815
Streptomyces	1883	4	1.2482353073342562e-6	0.014814814814814815
Paracoccus	265	3	9.361764805006921e-7	0.011111111111111112
Bordetella	517	3	9.361764805006921e-7	0.011111111111111112
Leucobacter	55968	3	9.361764805006921e-7	0.011111111111111112
Dermacoccus	57495	3	9.361764805006921e-7	0.011111111111111112
Ornithinimicrobium	125287	3	9.361764805006921e-7	0.011111111111111112
Rhodoplanes	29407	2	6.241176536671281e-7	0.007407407407407408
Erythrobacter	1041	2	6.241176536671281e-7	0.007407407407407408
Comamonas	283	2	6.241176536671281e-7	0.007407407407407408
Variovorax	34072	2	6.241176536671281e-7	0.007407407407407408
Rhizobacter	212743	2	6.241176536671281e-7	0.007407407407407408
Ralstonia	48736	2	6.241176536671281e-7	0.007407407407407408
Limosilactobacillus	2742598	2	6.241176536671281e-7	0.007407407407407408
Desulfosporosinus	79206	2	6.241176536671281e-7	0.007407407407407408
