Taxon	TaxID	Fragments	PropTotal	PropNonHost
Clostridium	1485	116	1.66189111747851e-5	0.6105263157894737
Bacillus	1386	21	3.0085959885386818e-6	0.11052631578947368
Brevundimonas	41275	8	1.1461318051575932e-6	0.042105263157894736
Ornithinimicrobium	125287	6	8.595988538681949e-7	0.031578947368421054
Achromobacter	222	5	7.163323782234957e-7	0.02631578947368421
Pseudomonas	286	5	7.163323782234957e-7	0.02631578947368421
Bradyrhizobium	374	4	5.730659025787966e-7	0.021052631578947368
Acidovorax	12916	4	5.730659025787966e-7	0.021052631578947368
Veillonella	29465	3	4.2979942693409743e-7	0.015789473684210527
Microbacterium	33882	3	4.2979942693409743e-7	0.015789473684210527
Bosea	85413	3	4.2979942693409743e-7	0.015789473684210527
Blastochloris	59282	3	4.2979942693409743e-7	0.015789473684210527
Klebsiella	570	3	4.2979942693409743e-7	0.015789473684210527
Caulobacter	75	2	2.865329512893983e-7	0.010526315789473684
Acinetobacter	469	2	2.865329512893983e-7	0.010526315789473684
Melittangium	44	2	2.865329512893983e-7	0.010526315789473684
