Taxon	TaxID	Fragments	PropTotal	PropNonHost
Cutibacterium	1912216	7	9.762900976290097e-7	0.1076923076923077
Streptomyces	1883	6	8.368200836820084e-7	0.09230769230769231
Streptococcus	1301	6	8.368200836820084e-7	0.09230769230769231
Pseudomonas	286	6	8.368200836820084e-7	0.09230769230769231
Neisseria	482	5	6.973500697350069e-7	0.07692307692307693
Fusobacterium	848	4	5.578800557880056e-7	0.06153846153846154
Nocardioides	1839	3	4.184100418410042e-7	0.046153846153846156
Mycobacteroides	670516	3	4.184100418410042e-7	0.046153846153846156
Lacticaseibacillus	2759736	3	4.184100418410042e-7	0.046153846153846156
Variovorax	34072	3	4.184100418410042e-7	0.046153846153846156
Dyella	231454	3	4.184100418410042e-7	0.046153846153846156
Microbacterium	33882	2	2.789400278940028e-7	0.03076923076923077
Nakamurella	53460	2	2.789400278940028e-7	0.03076923076923077
Comamonas	283	2	2.789400278940028e-7	0.03076923076923077
Alcaligenes	507	2	2.789400278940028e-7	0.03076923076923077
Pseudoxanthomonas	83618	2	2.789400278940028e-7	0.03076923076923077
Brevundimonas	41275	2	2.789400278940028e-7	0.03076923076923077
Rhodospirillum	1081	2	2.789400278940028e-7	0.03076923076923077
Prevotella	838	2	2.789400278940028e-7	0.03076923076923077
