Taxon	TaxID	Fragments	PropTotal	PropNonHost
Comamonas	283	61	9.53125e-6	0.10873440285204991
Pseudomonas	286	45	7.03125e-6	0.08021390374331551
Streptomyces	1883	32	5.0e-6	0.0570409982174688
Acidovorax	12916	31	4.84375e-6	0.05525846702317291
Acinetobacter	469	29	4.53125e-6	0.05169340463458111
Sphingomonas	13687	23	3.59375e-6	0.040998217468805706
Halomonas	2745	21	3.28125e-6	0.0374331550802139
Nocardiopsis	2013	14	2.1875e-6	0.024955436720142603
Mesorhizobium	68287	13	2.03125e-6	0.023172905525846704
Paracoccus	265	13	2.03125e-6	0.023172905525846704
Pseudonocardia	1847	13	2.03125e-6	0.023172905525846704
Sphingobium	165695	12	1.875e-6	0.0213903743315508
Nocardioides	1839	12	1.875e-6	0.0213903743315508
Aminobacter	31988	10	1.5625e-6	0.017825311942959002
Blastomonas	150203	9	1.40625e-6	0.016042780748663103
Betacoronavirus	694002	9	1.40625e-6	0.016042780748663103
Bradyrhizobium	374	8	1.25e-6	0.0142602495543672
Amycolatopsis	1813	8	1.25e-6	0.0142602495543672
Aureimonas	414371	7	1.09375e-6	0.012477718360071301
Bosea	85413	7	1.09375e-6	0.012477718360071301
Sphingopyxis	165697	7	1.09375e-6	0.012477718360071301
Stenotrophomonas	40323	7	1.09375e-6	0.012477718360071301
Nocardia	1817	7	1.09375e-6	0.012477718360071301
Microbacterium	33882	7	1.09375e-6	0.012477718360071301
Devosia	46913	6	9.375e-7	0.0106951871657754
Pseudoxanthomonas	83618	6	9.375e-7	0.0106951871657754
Diaphorobacter	238749	6	9.375e-7	0.0106951871657754
Labrys	204476	4	6.25e-7	0.0071301247771836
Microvirga	186650	4	6.25e-7	0.0071301247771836
Luteimonas	83614	4	6.25e-7	0.0071301247771836
Rhodococcus	1827	4	6.25e-7	0.0071301247771836
Kocuria	57493	4	6.25e-7	0.0071301247771836
Actinomarinicola	2789775	4	6.25e-7	0.0071301247771836
Bacillus	1386	4	6.25e-7	0.0071301247771836
Streptococcus	1301	4	6.25e-7	0.0071301247771836
Rotavirus	10912	4	6.25e-7	0.0071301247771836
Aquibium	2911176	3	4.6875e-7	0.0053475935828877
Rhizobium	379	3	4.6875e-7	0.0053475935828877
Shinella	323620	3	4.6875e-7	0.0053475935828877
Pseudolabrys	556257	3	4.6875e-7	0.0053475935828877
Brevundimonas	41275	3	4.6875e-7	0.0053475935828877
Lysobacter	68	3	4.6875e-7	0.0053475935828877
Klebsiella	570	3	4.6875e-7	0.0053475935828877
Hydrogenophaga	47420	3	4.6875e-7	0.0053475935828877
Massilia	149698	3	4.6875e-7	0.0053475935828877
Kitasatospora	2063	3	4.6875e-7	0.0053475935828877
Mycobacterium	1763	3	4.6875e-7	0.0053475935828877
Mycolicibacterium	1866885	3	4.6875e-7	0.0053475935828877
Corynebacterium	1716	3	4.6875e-7	0.0053475935828877
Saccharomonospora	1851	3	4.6875e-7	0.0053475935828877
Ornithinimicrobium	125287	3	4.6875e-7	0.0053475935828877
Janibacter	53457	3	4.6875e-7	0.0053475935828877
Nonomuraea	83681	3	4.6875e-7	0.0053475935828877
Micromonospora	1873	3	4.6875e-7	0.0053475935828877
Agrobacterium	357	2	3.125e-7	0.0035650623885918
Methylobacterium	407	2	3.125e-7	0.0035650623885918
Chelatococcus	28209	2	3.125e-7	0.0035650623885918
Roseibacterium	159345	2	3.125e-7	0.0035650623885918
Asticcacaulis	76890	2	3.125e-7	0.0035650623885918
Solimonas	413435	2	3.125e-7	0.0035650623885918
Cellvibrio	10	2	3.125e-7	0.0035650623885918
Burkholderia	32008	2	3.125e-7	0.0035650623885918
Paraburkholderia	1822464	2	3.125e-7	0.0035650623885918
Oryzomicrobium	1911577	2	3.125e-7	0.0035650623885918
Sorangium	39643	2	3.125e-7	0.0035650623885918
Citrifermentans	2883512	2	3.125e-7	0.0035650623885918
Hoyosella	697025	2	3.125e-7	0.0035650623885918
Curtobacterium	2034	2	3.125e-7	0.0035650623885918
Agromyces	33877	2	3.125e-7	0.0035650623885918
Thermobifida	83677	2	3.125e-7	0.0035650623885918
Actinomadura	1988	2	3.125e-7	0.0035650623885918
Cutibacterium	1912216	2	3.125e-7	0.0035650623885918
Actinoplanes	1865	2	3.125e-7	0.0035650623885918
Rubrobacter	42255	2	3.125e-7	0.0035650623885918
Lysinibacillus	400634	2	3.125e-7	0.0035650623885918
Thermobacillus	76632	2	3.125e-7	0.0035650623885918
Planococcus	1372	2	3.125e-7	0.0035650623885918
Thermus	270	2	3.125e-7	0.0035650623885918
