Taxon	TaxID	Fragments	PropTotal	PropNonHost
Delftia	80865	1970	0.00030260829920925535	0.22475755847119225
Ralstonia	48736	1887	0.00028985881249130193	0.2152880775812892
Pseudomonas	286	604	9.277939732101027e-5	0.06891043924700513
Streptomyces	1883	245	3.763402705901907e-5	0.027952082144894468
Stenotrophomonas	40323	174	2.672783962558905e-5	0.019851682829435256
Cutibacterium	1912216	146	2.2426807961701157e-5	0.01665715915573303
Pseudonocardia	1847	142	2.1812374866860027e-5	0.016200798630918424
Variovorax	34072	132	2.027629212975721e-5	0.015059897318881917
Bradyrhizobium	374	104	1.5975260465869317e-5	0.011865373645179691
Nocardiopsis	2013	95	1.459278600247678e-5	0.010838562464346835
Bosea	85413	83	1.2749486717953397e-5	0.009469480889903023
Mesorhizobium	68287	70	1.0752579159719733e-5	0.007986309184255563
Microbacterium	33882	70	1.0752579159719733e-5	0.007986309184255563
Comamonas	283	69	1.059897088600945e-5	0.007872219053051912
Halomonas	2745	69	1.059897088600945e-5	0.007872219053051912
Brevundimonas	41275	69	1.059897088600945e-5	0.007872219053051912
Micrococcus	1269	67	1.0291754338588887e-5	0.007644038790644609
Arthrobacter	1663	62	9.523712970037477e-6	0.007073588134626355
Amycolatopsis	1813	60	9.216496422616914e-6	0.0068454078722190535
Methylobacterium	407	58	8.90927987519635e-6	0.006617227609811751
Janthinobacterium	29580	57	8.755671601486069e-6	0.0065031374786081
Paracoccus	265	57	8.755671601486069e-6	0.0065031374786081
Mycolicibacterium	1866885	56	8.602063327775786e-6	0.006389047347404449
Rhodococcus	1827	54	8.294846780355222e-6	0.006160867084997148
Burkholderia	32008	52	7.987630232934658e-6	0.005932686822589846
Cupriavidus	106589	51	7.834021959224376e-6	0.005818596691386195
Rhizobium	379	49	7.526805411803813e-6	0.005590416428978893
Massilia	149698	45	6.912372316962685e-6	0.00513405590416429
Agrobacterium	357	44	6.758764043252404e-6	0.005019965772960639
Achromobacter	222	41	6.297939222121557e-6	0.004677695379349686
Lacticaseibacillus	2759736	41	6.297939222121557e-6	0.004677695379349686
Corynebacterium	1716	40	6.144330948411276e-6	0.004563605248146035
Acinetobacter	469	38	5.837114400990712e-6	0.004335424985738734
Nocardioides	1839	36	5.529897853570148e-6	0.0041072447233314316
Alcaligenes	507	35	5.3762895798598664e-6	0.003993154592127781
Sphingomonas	13687	35	5.3762895798598664e-6	0.003993154592127781
Enterobacter	547	33	5.0690730324393025e-6	0.003764974329720479
Serratia	613	33	5.0690730324393025e-6	0.003764974329720479
Paraburkholderia	1822464	32	4.915464758729021e-6	0.0036508841985168285
Mycobacterium	1763	31	4.761856485018739e-6	0.0035367940673131774
Lysobacter	68	27	4.147423390177611e-6	0.003080433542498574
Xanthomonas	338	26	3.993815116467329e-6	0.002966343411294923
Acidovorax	12916	22	3.379382021626202e-6	0.0025099828864803193
Shinella	323620	22	3.379382021626202e-6	0.0025099828864803193
Kocuria	57493	21	3.22577374791592e-6	0.0023958927552766686
Ornithinimicrobium	125287	19	2.918557200495356e-6	0.002167712492869367
Luteimonas	83614	18	2.764948926785074e-6	0.0020536223616657158
Micromonospora	1873	18	2.764948926785074e-6	0.0020536223616657158
Egicoccus	1755825	18	2.764948926785074e-6	0.0020536223616657158
Brucella	234	17	2.611340653074792e-6	0.0019395322304620651
Cereibacter	1653176	17	2.611340653074792e-6	0.0019395322304620651
Gordonia	2053	17	2.611340653074792e-6	0.0019395322304620651
Actinomadura	1988	17	2.611340653074792e-6	0.0019395322304620651
Klebsiella	570	16	2.4577323793645105e-6	0.0018254420992584142
Caenibius	2827482	16	2.4577323793645105e-6	0.0018254420992584142
Pseudolabrys	556257	16	2.4577323793645105e-6	0.0018254420992584142
Aureimonas	414371	16	2.4577323793645105e-6	0.0018254420992584142
Rothia	32207	16	2.4577323793645105e-6	0.0018254420992584142
Tsukamurella	2060	16	2.4577323793645105e-6	0.0018254420992584142
Moraxella	475	15	2.3041241056542285e-6	0.0017113519680547634
Pannonibacter	227873	15	2.3041241056542285e-6	0.0017113519680547634
Aeromicrobium	2040	15	2.3041241056542285e-6	0.0017113519680547634
Herbaspirillum	963	14	2.1505158319439466e-6	0.0015972618368511123
Halopseudomonas	2901189	14	2.1505158319439466e-6	0.0015972618368511123
Sinorhizobium	28105	14	2.1505158319439466e-6	0.0015972618368511123
Hyphomicrobium	81	14	2.1505158319439466e-6	0.0015972618368511123
Starkeya	152053	14	2.1505158319439466e-6	0.0015972618368511123
Actibacterium	1433986	14	2.1505158319439466e-6	0.0015972618368511123
Sphingopyxis	165697	14	2.1505158319439466e-6	0.0015972618368511123
Rathayibacter	33886	14	2.1505158319439466e-6	0.0015972618368511123
Agromyces	33877	14	2.1505158319439466e-6	0.0015972618368511123
Prauserella	142577	14	2.1505158319439466e-6	0.0015972618368511123
Nocardia	1817	14	2.1505158319439466e-6	0.0015972618368511123
Hydrogenophaga	47420	13	1.9969075582336646e-6	0.0014831717056474614
Janibacter	53457	13	1.9969075582336646e-6	0.0014831717056474614
Roseomonas	125216	12	1.8432992845233827e-6	0.0013690815744438105
Leifsonia	110932	12	1.8432992845233827e-6	0.0013690815744438105
Cellulosimicrobium	157920	12	1.8432992845233827e-6	0.0013690815744438105
Dietzia	37914	12	1.8432992845233827e-6	0.0013690815744438105
Jiangella	281472	12	1.8432992845233827e-6	0.0013690815744438105
