Taxon	TaxID	Fragments	PropTotal	PropNonHost
Comamonas	283	172	5.3918495297805646e-5	0.08120868744098206
Stenotrophomonas	40323	162	5.078369905956113e-5	0.0764872521246459
Acidovorax	12916	140	4.3887147335423194e-5	0.06610009442870633
Pseudomonas	286	138	4.3260188087774294e-5	0.06515580736543909
Streptomyces	1883	111	3.479623824451411e-5	0.05240793201133145
Acinetobacter	469	99	3.103448275862069e-5	0.046742209631728045
Pseudonocardia	1847	79	2.4764890282131662e-5	0.037299338999055714
Halomonas	2745	53	1.6614420062695925e-5	0.02502360717658168
Klebsiella	570	51	1.598746081504702e-5	0.024079320113314446
Sphingobium	165695	49	1.536050156739812e-5	0.023135033050047216
Mesorhizobium	68287	48	1.5047021943573667e-5	0.0226628895184136
Sphingomonas	13687	47	1.4733542319749217e-5	0.022190745986779982
Lysobacter	68	37	1.1598746081504702e-5	0.017469310670443813
Bradyrhizobium	374	32	1.0031347962382445e-5	0.015108593012275733
Nocardiopsis	2013	31	9.717868338557993e-6	0.014636449480642116
Microbacterium	33882	30	9.404388714733543e-6	0.014164305949008499
Nocardioides	1839	27	8.463949843260187e-6	0.012747875354107648
Bifidobacterium	1678	26	8.150470219435737e-6	0.012275731822474031
Paracoccus	265	22	6.896551724137931e-6	0.010387157695939566
Rotavirus	10912	22	6.896551724137931e-6	0.010387157695939566
Bosea	85413	18	5.642633228840125e-6	0.0084985835694051
Burkholderia	32008	18	5.642633228840125e-6	0.0084985835694051
Betacoronavirus	694002	18	5.642633228840125e-6	0.0084985835694051
Rhizobium	379	17	5.329153605015674e-6	0.008026440037771483
Pseudorhodoplanes	1734920	16	5.015673981191222e-6	0.007554296506137866
Brevundimonas	41275	16	5.015673981191222e-6	0.007554296506137866
Diaphorobacter	238749	16	5.015673981191222e-6	0.007554296506137866
Rhodoplanes	29407	14	4.38871473354232e-6	0.0066100094428706326
Methylobacterium	407	14	4.38871473354232e-6	0.0066100094428706326
Nocardia	1817	14	4.38871473354232e-6	0.0066100094428706326
Hyphomicrobium	81	13	4.075235109717869e-6	0.006137865911237016
Devosia	46913	13	4.075235109717869e-6	0.006137865911237016
Luteimonas	83614	12	3.761755485893417e-6	0.0056657223796034
Cupriavidus	106589	12	3.761755485893417e-6	0.0056657223796034
Mycolicibacterium	1866885	12	3.761755485893417e-6	0.0056657223796034
Nitratireductor	245876	11	3.4482758620689654e-6	0.005193578847969783
Arthrobacter	1663	11	3.4482758620689654e-6	0.005193578847969783
Brevibacterium	1696	11	3.4482758620689654e-6	0.005193578847969783
Streptococcus	1301	11	3.4482758620689654e-6	0.005193578847969783
Actinomyces	1654	10	3.134796238244514e-6	0.004721435316336166
Blastomonas	150203	9	2.8213166144200626e-6	0.00424929178470255
Leclercia	83654	9	2.8213166144200626e-6	0.00424929178470255
Amycolatopsis	1813	9	2.8213166144200626e-6	0.00424929178470255
Erythrobacter	1041	8	2.507836990595611e-6	0.003777148253068933
Ramlibacter	174951	8	2.507836990595611e-6	0.003777148253068933
Hydrogenophaga	47420	8	2.507836990595611e-6	0.003777148253068933
Delftia	80865	8	2.507836990595611e-6	0.003777148253068933
Massilia	149698	8	2.507836990595611e-6	0.003777148253068933
Ruania	626119	8	2.507836990595611e-6	0.003777148253068933
Rhodococcus	1827	8	2.507836990595611e-6	0.003777148253068933
Variibacter	1649510	7	2.19435736677116e-6	0.0033050047214353163
Qipengyuania	1855416	7	2.19435736677116e-6	0.0033050047214353163
Skermanella	204447	7	2.19435736677116e-6	0.0033050047214353163
Thermomonas	141948	7	2.19435736677116e-6	0.0033050047214353163
Pseudoxanthomonas	83618	7	2.19435736677116e-6	0.0033050047214353163
Achromobacter	222	7	2.19435736677116e-6	0.0033050047214353163
Intrasporangium	53357	7	2.19435736677116e-6	0.0033050047214353163
Kitasatospora	2063	7	2.19435736677116e-6	0.0033050047214353163
Sinorhizobium	28105	6	1.8808777429467084e-6	0.0028328611898017
Novosphingobium	165696	6	1.8808777429467084e-6	0.0028328611898017
Asticcacaulis	76890	6	1.8808777429467084e-6	0.0028328611898017
Caulobacter	75	6	1.8808777429467084e-6	0.0028328611898017
Roseomonas	125216	6	1.8808777429467084e-6	0.0028328611898017
Thioflavicoccus	156885	6	1.8808777429467084e-6	0.0028328611898017
Agromyces	33877	6	1.8808777429467084e-6	0.0028328611898017
Kocuria	57493	6	1.8808777429467084e-6	0.0028328611898017
Prauserella	142577	6	1.8808777429467084e-6	0.0028328611898017
Staphylococcus	1279	6	1.8808777429467084e-6	0.0028328611898017
Aquibium	2911176	5	1.567398119122257e-6	0.002360717658168083
Agrobacterium	357	5	1.567398119122257e-6	0.002360717658168083
Pseudolabrys	556257	5	1.567398119122257e-6	0.002360717658168083
Starkeya	152053	5	1.567398119122257e-6	0.002360717658168083
Kaustia	2838250	5	1.567398119122257e-6	0.002360717658168083
Cereibacter	1653176	5	1.567398119122257e-6	0.002360717658168083
Neoasaia	320496	5	1.567398119122257e-6	0.002360717658168083
Methylomicrobium	39773	5	1.567398119122257e-6	0.002360717658168083
Curtobacterium	2034	5	1.567398119122257e-6	0.002360717658168083
Paenarthrobacter	1742992	5	1.567398119122257e-6	0.002360717658168083
Saccharothrix	2071	5	1.567398119122257e-6	0.002360717658168083
Cutibacterium	1912216	5	1.567398119122257e-6	0.002360717658168083
Egicoccus	1755825	5	1.567398119122257e-6	0.002360717658168083
Thermus	270	5	1.567398119122257e-6	0.002360717658168083
Shinella	323620	4	1.2539184952978056e-6	0.0018885741265344666
Aquabacter	45402	4	1.2539184952978056e-6	0.0018885741265344666
Methylorubrum	2282523	4	1.2539184952978056e-6	0.0018885741265344666
Methylocystis	133	4	1.2539184952978056e-6	0.0018885741265344666
Roseovarius	74030	4	1.2539184952978056e-6	0.0018885741265344666
Cellvibrio	10	4	1.2539184952978056e-6	0.0018885741265344666
Alcaligenes	507	4	1.2539184952978056e-6	0.0018885741265344666
Collimonas	202907	4	1.2539184952978056e-6	0.0018885741265344666
Glutamicibacter	1742989	4	1.2539184952978056e-6	0.0018885741265344666
Micrococcus	1269	4	1.2539184952978056e-6	0.0018885741265344666
Mycolicibacillus	2126281	4	1.2539184952978056e-6	0.0018885741265344666
Aeromicrobium	2040	4	1.2539184952978056e-6	0.0018885741265344666
Micromonospora	1873	4	1.2539184952978056e-6	0.0018885741265344666
Actinomarinicola	2789775	4	1.2539184952978056e-6	0.0018885741265344666
Xanthobacter	279	3	9.404388714733542e-7	0.00141643059490085
Allosphingosinicella	2823232	3	9.404388714733542e-7	0.00141643059490085
Porphyrobacter	1111	3	9.404388714733542e-7	0.00141643059490085
Nitrospirillum	1543705	3	9.404388714733542e-7	0.00141643059490085
Xanthomonas	338	3	9.404388714733542e-7	0.00141643059490085
Sulfurifustis	1692042	3	9.404388714733542e-7	0.00141643059490085
Rhodoferax	28065	3	9.404388714733542e-7	0.00141643059490085
Polaromonas	52972	3	9.404388714733542e-7	0.00141643059490085
Pandoraea	93217	3	9.404388714733542e-7	0.00141643059490085
Azoarcus	12960	3	9.404388714733542e-7	0.00141643059490085
Neisseria	482	3	9.404388714733542e-7	0.00141643059490085
Sandaracinus	1055688	3	9.404388714733542e-7	0.00141643059490085
Persicimonas	2766927	3	9.404388714733542e-7	0.00141643059490085
Cryobacterium	69578	3	9.404388714733542e-7	0.00141643059490085
Paeniglutamicibacter	1742990	3	9.404388714733542e-7	0.00141643059490085
Cellulomonas	1707	3	9.404388714733542e-7	0.00141643059490085
Mycolicibacter	1073531	3	9.404388714733542e-7	0.00141643059490085
Dietzia	37914	3	9.404388714733542e-7	0.00141643059490085
Nonomuraea	83681	3	9.404388714733542e-7	0.00141643059490085
Catellatospora	53365	3	9.404388714733542e-7	0.00141643059490085
Frankia	1854	3	9.404388714733542e-7	0.00141643059490085
Aquihabitans	1648491	3	9.404388714733542e-7	0.00141643059490085
Epilithonimonas	2782229	3	9.404388714733542e-7	0.00141643059490085
Flavivirus	11051	3	9.404388714733542e-7	0.00141643059490085
Nitrobacter	911	2	6.269592476489028e-7	0.0009442870632672333
Ensifer	106591	2	6.269592476489028e-7	0.0009442870632672333
Caenibius	2827482	2	6.269592476489028e-7	0.0009442870632672333
Methylosinus	425	2	6.269592476489028e-7	0.0009442870632672333
Labrenzia	478070	2	6.269592476489028e-7	0.0009442870632672333
Pseudooceanicola	1679449	2	6.269592476489028e-7	0.0009442870632672333
Roseobacter	2433	2	6.269592476489028e-7	0.0009442870632672333
Ferrovibrio	1231242	2	6.269592476489028e-7	0.0009442870632672333
Marinobacter	2742	2	6.269592476489028e-7	0.0009442870632672333
Rhodanobacter	75309	2	6.269592476489028e-7	0.0009442870632672333
Dyella	231454	2	6.269592476489028e-7	0.0009442870632672333
Moraxella	475	2	6.269592476489028e-7	0.0009442870632672333
Thioalkalivibrio	106633	2	6.269592476489028e-7	0.0009442870632672333
Acidihalobacter	1765964	2	6.269592476489028e-7	0.0009442870632672333
Guyparkeria	2035712	2	6.269592476489028e-7	0.0009442870632672333
Paraburkholderia	1822464	2	6.269592476489028e-7	0.0009442870632672333
Bordetella	517	2	6.269592476489028e-7	0.0009442870632672333
Thiomonas	32012	2	6.269592476489028e-7	0.0009442870632672333
Quatrionicoccus	138117	2	6.269592476489028e-7	0.0009442870632672333
Methylobacillus	404	2	6.269592476489028e-7	0.0009442870632672333
Archangium	47	2	6.269592476489028e-7	0.0009442870632672333
Leucobacter	55968	2	6.269592476489028e-7	0.0009442870632672333
Saccharopolyspora	1835	2	6.269592476489028e-7	0.0009442870632672333
Saccharomonospora	1851	2	6.269592476489028e-7	0.0009442870632672333
Allokutzneria	1137960	2	6.269592476489028e-7	0.0009442870632672333
Mycobacterium	1763	2	6.269592476489028e-7	0.0009442870632672333
Corynebacterium	1716	2	6.269592476489028e-7	0.0009442870632672333
Gordonia	2053	2	6.269592476489028e-7	0.0009442870632672333
Streptomonospora	104204	2	6.269592476489028e-7	0.0009442870632672333
Rubrobacter	42255	2	6.269592476489028e-7	0.0009442870632672333
Lactobacillus	1578	2	6.269592476489028e-7	0.0009442870632672333
Pontibacter	323449	2	6.269592476489028e-7	0.0009442870632672333
Belliella	232244	2	6.269592476489028e-7	0.0009442870632672333
Terriglobus	392733	2	6.269592476489028e-7	0.0009442870632672333
