Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	1179	0.00031951219512195124	0.083510412239694
Comamonadaceae	80864	1109	0.0003005420054200542	0.07855220286159513
Pseudonocardiaceae	2070	990	0.0002682926829268293	0.07012324691882703
Streptomycetaceae	2062	666	0.00018048780487804877	0.04717382065448364
Moraxellaceae	468	654	0.00017723577235772357	0.046323841903952404
Phyllobacteriaceae	69277	587	0.00015907859078590785	0.04157812721348633
Xanthomonadaceae	32033	585	0.00015853658536585366	0.04143646408839779
Nocardiopsaceae	83676	570	0.00015447154471544717	0.04037399065023375
Sphingomonadaceae	41297	511	0.00013848238482384824	0.03619492846012183
Rhizobiaceae	82115	426	0.00011544715447154472	0.030174245643858903
Bradyrhizobiaceae	41294	415	0.00011246612466124661	0.029395098455871935
Rhodobacteraceae	31989	349	9.457994579945799e-5	0.024720215327950136
Microbacteriaceae	85023	349	9.457994579945799e-5	0.024720215327950136
Burkholderiaceae	119060	303	8.211382113821139e-5	0.021461963450913727
Halomonadaceae	28256	285	7.723577235772358e-5	0.020186995325116874
Nocardioidaceae	85015	240	6.504065040650406e-5	0.016999575010624733
Micrococcaceae	1268	218	5.907859078590786e-5	0.0154412806346508
Mycobacteriaceae	1762	209	5.6639566395663956e-5	0.014803796571752372
Hyphomicrobiaceae	45401	178	4.8238482384823846e-5	0.012608018132880011
Caulobacteraceae	76892	175	4.742547425474255e-5	0.012395523445247202
Xanthobacteraceae	335928	162	4.390243902439024e-5	0.011474713132171696
Alcaligenaceae	506	161	4.363143631436314e-5	0.011403881569627426
Boseaceae	2831100	137	3.7127371273712734e-5	0.009703924068564953
Nocardiaceae	85025	135	3.6585365853658535e-5	0.009562260943476413
Micromonosporaceae	28056	132	3.577235772357724e-5	0.009349766255843604
Devosiaceae	2831106	125	3.3875338753387534e-5	0.008853945318033716
Methylobacteriaceae	119045	125	3.3875338753387534e-5	0.008853945318033716
Aurantimonadaceae	255475	122	3.3062330623306235e-5	0.008641450630400907
Oxalobacteraceae	75682	121	3.2791327913279136e-5	0.008570619067856637
Roseobacteraceae	2854170	112	3.035230352303523e-5	0.00793313500495821
Bacillaceae	186817	90	2.4390243902439026e-5	0.006374840628984276
Acetobacteraceae	433	85	2.303523035230352e-5	0.0060206828162629265
Acidiferrobacteraceae	1692041	84	2.2764227642276422e-5	0.005949851253718657
Erythrobacteraceae	335929	78	2.1138211382113822e-5	0.0055248618784530384
Azospirillaceae	2829815	72	1.951219512195122e-5	0.005099872503187421
Egicoccaceae	1755824	71	1.924119241192412e-5	0.00502904094064315
Corynebacteriaceae	1653	69	1.869918699186992e-5	0.004887377815554611
Iamiaceae	633392	68	1.8428184281842817e-5	0.0048165462530103415
Dietziaceae	85029	58	1.5718157181571816e-5	0.004108230627567644
Propionibacteriaceae	31957	58	1.5718157181571816e-5	0.004108230627567644
Cellulomonadaceae	85016	53	1.4363143631436314e-5	0.0037540728148462957
Ornithinimicrobiaceae	2805590	50	1.3550135501355014e-5	0.0035415781272134864
Enterobacteriaceae	543	48	1.3008130081300813e-5	0.003399915002124947
Stappiaceae	2821832	47	1.2737127371273713e-5	0.003329083439580677
Intrasporangiaceae	85021	42	1.1382113821138211e-5	0.0029749256268593286
Zoogloeaceae	2008794	40	1.084010840108401e-5	0.002833262501770789
Brucellaceae	118882	39	1.0569105691056911e-5	0.0027624309392265192
Chromobacteriaceae	1499392	37	1.002710027100271e-5	0.00262076781413798
Jiangellaceae	1217100	37	1.002710027100271e-5	0.00262076781413798
Rhodanobacteraceae	1775411	36	9.75609756097561e-6	0.0025499362515937103
Ectothiorhodospiraceae	72276	36	9.75609756097561e-6	0.0025499362515937103
Streptosporangiaceae	2004	36	9.75609756097561e-6	0.0025499362515937103
Blastochloridaceae	2831090	35	9.48509485094851e-6	0.0024791046890494405
Rhodospirillaceae	41295	35	9.48509485094851e-6	0.0024791046890494405
Gordoniaceae	85026	35	9.48509485094851e-6	0.0024791046890494405
Methylocystaceae	31993	34	9.214092140921409e-6	0.0024082731265051708
Brevibacteriaceae	85019	34	9.214092140921409e-6	0.0024082731265051708
Chromatiaceae	1046	32	8.672086720867208e-6	0.002266610001416631
Thermomonosporaceae	2012	32	8.672086720867208e-6	0.002266610001416631
Actinomycetaceae	2049	31	8.401084010840109e-6	0.0021957784388723614
Geodermatophilaceae	85030	31	8.401084010840109e-6	0.0021957784388723614
Phreatobacteraceae	2843305	30	8.130081300813007e-6	0.0021249468763280916
Rhodocyclaceae	75787	30	8.130081300813007e-6	0.0021249468763280916
Weeksellaceae	2762318	29	7.859078590785908e-6	0.002054115313783822
Promicromonosporaceae	85017	28	7.588075880758808e-6	0.0019832837512395525
Chelatococcaceae	2036754	27	7.317073170731707e-6	0.0019124521886952825
Planococcaceae	186818	26	7.046070460704607e-6	0.001841620626151013
Coronaviridae	11118	26	7.046070460704607e-6	0.001841620626151013
Aeromonadaceae	84642	25	6.775067750677507e-6	0.0017707890636067432
Reoviridae	10880	25	6.775067750677507e-6	0.0017707890636067432
Streptococcaceae	1300	24	6.5040650406504065e-6	0.0016999575010624734
Neisseriaceae	481	23	6.233062330623306e-6	0.0016291259385182036
Flavobacteriaceae	49546	23	6.233062330623306e-6	0.0016291259385182036
Dermabacteraceae	85020	22	5.962059620596206e-6	0.001558294375973934
Sterolibacteriaceae	2008793	21	5.6910569105691056e-6	0.0014874628134296643
Frankiaceae	74712	21	5.6910569105691056e-6	0.0014874628134296643
Deinococcaceae	183710	20	5.420054200542005e-6	0.0014166312508853945
Methylococcaceae	403	19	5.149051490514905e-6	0.0013457996883411247
Parvibaculaceae	2813035	18	4.878048780487805e-6	0.0012749681257968552
Tsukamurellaceae	85028	18	4.878048780487805e-6	0.0012749681257968552
Pleomorphomonadaceae	2843308	17	4.607046070460704e-6	0.0012041365632525854
Vibrionaceae	641	17	4.607046070460704e-6	0.0012041365632525854
Paenibacillaceae	186822	17	4.607046070460704e-6	0.0012041365632525854
Vicinamibacteraceae	2211325	17	4.607046070460704e-6	0.0012041365632525854
Marinobacteraceae	2887365	16	4.336043360433604e-6	0.0011333050007083156
Maricaulaceae	2800061	15	4.065040650406504e-6	0.0010624734381640458
Lacipirellulaceae	2691359	15	4.065040650406504e-6	0.0010624734381640458
Yersiniaceae	1903411	14	3.794037940379404e-6	0.0009916418756197763
Morganellaceae	1903414	14	3.794037940379404e-6	0.0009916418756197763
Gemmataceae	1914233	14	3.794037940379404e-6	0.0009916418756197763
Thiobacillaceae	2008790	13	3.5230352303523035e-6	0.0009208103130755065
Bogoriellaceae	145358	13	3.5230352303523035e-6	0.0009208103130755065
Miltoncostaeaceae	2843199	13	3.5230352303523035e-6	0.0009208103130755065
Lactobacillaceae	33958	13	3.5230352303523035e-6	0.0009208103130755065
Pirellulaceae	2691357	13	3.5230352303523035e-6	0.0009208103130755065
Sphingosinicellaceae	2820280	12	3.2520325203252032e-6	0.0008499787505312367
Sinobacteraceae	568386	12	3.2520325203252032e-6	0.0008499787505312367
Sulfuricellaceae	2772226	12	3.2520325203252032e-6	0.0008499787505312367
Amorphaceae	2685818	11	2.981029810298103e-6	0.000779147187986967
Myxococcaceae	31	11	2.981029810298103e-6	0.000779147187986967
Polyangiaceae	49	11	2.981029810298103e-6	0.000779147187986967
Dermacoccaceae	145357	11	2.981029810298103e-6	0.000779147187986967
Euzebyaceae	908622	11	2.981029810298103e-6	0.000779147187986967
Thermaceae	188786	11	2.981029810298103e-6	0.000779147187986967
Anaeromyxobacteraceae	1524215	10	2.7100271002710026e-6	0.0007083156254426973
Synechococcaceae	1890426	10	2.7100271002710026e-6	0.0007083156254426973
Beijerinckiaceae	45404	9	2.4390243902439023e-6	0.0006374840628984276
Elioraeaceae	2690195	9	2.4390243902439023e-6	0.0006374840628984276
Cellvibrionaceae	1706371	9	2.4390243902439023e-6	0.0006374840628984276
Methylophilaceae	32011	9	2.4390243902439023e-6	0.0006374840628984276
Gallionellaceae	90627	9	2.4390243902439023e-6	0.0006374840628984276
Archangiaceae	39	9	2.4390243902439023e-6	0.0006374840628984276
Kribbellaceae	2726069	9	2.4390243902439023e-6	0.0006374840628984276
Conexibacteraceae	320583	9	2.4390243902439023e-6	0.0006374840628984276
Hymenobacteraceae	1853232	9	2.4390243902439023e-6	0.0006374840628984276
Haloarculaceae	1963268	9	2.4390243902439023e-6	0.0006374840628984276
Autographiviridae	2731643	9	2.4390243902439023e-6	0.0006374840628984276
Breoghaniaceae	2831104	8	2.168021680216802e-6	0.0005666525003541578
Hyphomonadaceae	69657	8	2.168021680216802e-6	0.0005666525003541578
Geobacteraceae	213422	8	2.168021680216802e-6	0.0005666525003541578
Rubrobacteraceae	84997	8	2.168021680216802e-6	0.0005666525003541578
Enterococcaceae	81852	8	2.168021680216802e-6	0.0005666525003541578
Bacteroidaceae	815	8	2.168021680216802e-6	0.0005666525003541578
Planctomycetaceae	126	8	2.168021680216802e-6	0.0005666525003541578
Kaistiaceae	2831111	7	1.897018970189702e-6	0.0004958209378098881
Stellaceae	2844601	7	1.897018970189702e-6	0.0004958209378098881
Nakamurellaceae	85031	7	1.897018970189702e-6	0.0004958209378098881
Actinopolysporaceae	622451	7	1.897018970189702e-6	0.0004958209378098881
Fervidobacteriaceae	1643950	7	1.897018970189702e-6	0.0004958209378098881
Halorubraceae	1963271	7	1.897018970189702e-6	0.0004958209378098881
Erwiniaceae	1903409	6	1.6260162601626016e-6	0.00042498937526561835
Shewanellaceae	267890	6	1.6260162601626016e-6	0.00042498937526561835
Azonexaceae	2008795	6	1.6260162601626016e-6	0.00042498937526561835
Ruaniaceae	1331736	6	1.6260162601626016e-6	0.00042498937526561835
Beutenbergiaceae	125316	6	1.6260162601626016e-6	0.00042498937526561835
Gloeobacteraceae	1890422	6	1.6260162601626016e-6	0.00042498937526561835
Nitrososphaeraceae	1033997	6	1.6260162601626016e-6	0.00042498937526561835
Lichenihabitantaceae	2723775	5	1.3550135501355013e-6	0.0003541578127213486
Pectobacteriaceae	1903410	5	1.3550135501355013e-6	0.0003541578127213486
Pseudoalteromonadaceae	267888	5	1.3550135501355013e-6	0.0003541578127213486
Piscirickettsiaceae	135616	5	1.3550135501355013e-6	0.0003541578127213486
Usitatibacteraceae	2803844	5	1.3550135501355013e-6	0.0003541578127213486
Sandaracinaceae	1055686	5	1.3550135501355013e-6	0.0003541578127213486
Desulfuromonadaceae	213421	5	1.3550135501355013e-6	0.0003541578127213486
Desulfovibrionaceae	194924	5	1.3550135501355013e-6	0.0003541578127213486
Sanguibacteraceae	145360	5	1.3550135501355013e-6	0.0003541578127213486
Clostridiales Family XVII. Incertae Sedis	539000	5	1.3550135501355013e-6	0.0003541578127213486
Clostridiaceae	31979	5	1.3550135501355013e-6	0.0003541578127213486
Oscillospiraceae	216572	5	1.3550135501355013e-6	0.0003541578127213486
Trueperaceae	332247	5	1.3550135501355013e-6	0.0003541578127213486
Scytonemataceae	1182	5	1.3550135501355013e-6	0.0003541578127213486
Tepidiformaceae	2682227	5	1.3550135501355013e-6	0.0003541578127213486
Isosphaeraceae	1763524	5	1.3550135501355013e-6	0.0003541578127213486
Verrucomicrobiaceae	203557	5	1.3550135501355013e-6	0.0003541578127213486
