Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	159	5.769161690008792e-5	0.15947843530591777
Propionibacteriaceae	31957	81	2.939006898683724e-5	0.08124373119358075
Comamonadaceae	80864	65	2.358462326104223e-5	0.06519558676028084
Xanthomonadaceae	32033	61	2.2133261829593478e-5	0.06118355065195587
Microbacteriaceae	85023	59	2.1407581113869102e-5	0.05917753259779338
Oxalobacteraceae	75682	47	1.7053496819522843e-5	0.04714142427281846
Streptomycetaceae	2062	43	1.560213538807409e-5	0.04312938816449348
Micrococcaceae	1268	33	1.197373180945221e-5	0.033099297893681046
Burkholderiaceae	119060	32	1.1610891451590022e-5	0.0320962888665998
Pseudonocardiaceae	2070	29	1.0522370378003456e-5	0.029087261785356068
Rhizobiaceae	82115	28	1.0159530020141268e-5	0.028084252758274825
Sphingomonadaceae	41297	27	9.79668966227908e-6	0.02708124373119358
Alcaligenaceae	506	25	9.071008946554704e-6	0.025075225677031094
Nocardiopsaceae	83676	24	8.708168588692516e-6	0.024072216649949848
Phyllobacteriaceae	69277	23	8.345328230830328e-6	0.023069207622868605
Nocardioidaceae	85015	22	7.982487872968139e-6	0.022066198595787363
Erythrobacteraceae	335929	13	4.716924652208446e-6	0.013039117352056168
Mycobacteriaceae	1762	13	4.716924652208446e-6	0.013039117352056168
Moraxellaceae	468	12	4.354084294346258e-6	0.012036108324974924
Boseaceae	2831100	12	4.354084294346258e-6	0.012036108324974924
Brucellaceae	118882	11	3.991243936484069e-6	0.011033099297893681
Xanthobacteraceae	335928	11	3.991243936484069e-6	0.011033099297893681
Caulobacteraceae	76892	11	3.991243936484069e-6	0.011033099297893681
Nocardiaceae	85025	10	3.6284035786218813e-6	0.010030090270812437
Azospirillaceae	2829815	8	2.9027228628975054e-6	0.00802407221664995
Lactobacillaceae	33958	8	2.9027228628975054e-6	0.00802407221664995
Acidiferrobacteraceae	1692041	6	2.177042147173129e-6	0.006018054162487462
Devosiaceae	2831106	6	2.177042147173129e-6	0.006018054162487462
Intrasporangiaceae	85021	6	2.177042147173129e-6	0.006018054162487462
Micromonosporaceae	28056	6	2.177042147173129e-6	0.006018054162487462
Enterobacteriaceae	543	5	1.8142017893109407e-6	0.0050150451354062184
Bradyrhizobiaceae	41294	5	1.8142017893109407e-6	0.0050150451354062184
Rhodobacteraceae	31989	5	1.8142017893109407e-6	0.0050150451354062184
Corynebacteriaceae	1653	5	1.8142017893109407e-6	0.0050150451354062184
Paenibacillaceae	186822	5	1.8142017893109407e-6	0.0050150451354062184
Yersiniaceae	1903411	4	1.4513614314487527e-6	0.004012036108324975
Roseobacteraceae	2854170	4	1.4513614314487527e-6	0.004012036108324975
Actinomycetaceae	2049	4	1.4513614314487527e-6	0.004012036108324975
Sphingobacteriaceae	84566	4	1.4513614314487527e-6	0.004012036108324975
Akkermansiaceae	1647988	4	1.4513614314487527e-6	0.004012036108324975
Rhodanobacteraceae	1775411	3	1.0885210735865645e-6	0.003009027081243731
Erwiniaceae	1903409	3	1.0885210735865645e-6	0.003009027081243731
Halomonadaceae	28256	3	1.0885210735865645e-6	0.003009027081243731
Hyphomicrobiaceae	45401	3	1.0885210735865645e-6	0.003009027081243731
Azonexaceae	2008795	3	1.0885210735865645e-6	0.003009027081243731
Cellulomonadaceae	85016	3	1.0885210735865645e-6	0.003009027081243731
Promicromonosporaceae	85017	3	1.0885210735865645e-6	0.003009027081243731
Streptosporangiaceae	2004	3	1.0885210735865645e-6	0.003009027081243731
Thermomonosporaceae	2012	3	1.0885210735865645e-6	0.003009027081243731
Frankiaceae	74712	3	1.0885210735865645e-6	0.003009027081243731
Cytophagaceae	89373	3	1.0885210735865645e-6	0.003009027081243731
Weeksellaceae	2762318	3	1.0885210735865645e-6	0.003009027081243731
Methanomicrobiaceae	2194	3	1.0885210735865645e-6	0.003009027081243731
Methylobacteriaceae	119045	2	7.256807157243764e-7	0.0020060180541624875
Neisseriaceae	481	2	7.256807157243764e-7	0.0020060180541624875
Archangiaceae	39	2	7.256807157243764e-7	0.0020060180541624875
Jiangellaceae	1217100	2	7.256807157243764e-7	0.0020060180541624875
Geodermatophilaceae	85030	2	7.256807157243764e-7	0.0020060180541624875
Ilumatobacteraceae	2448023	2	7.256807157243764e-7	0.0020060180541624875
Atopobiaceae	1643824	2	7.256807157243764e-7	0.0020060180541624875
Hymenobacteraceae	1853232	2	7.256807157243764e-7	0.0020060180541624875
Isosphaeraceae	1763524	2	7.256807157243764e-7	0.0020060180541624875
Thermodesulfobacteriaceae	188711	2	7.256807157243764e-7	0.0020060180541624875
Halobacteriaceae	2236	2	7.256807157243764e-7	0.0020060180541624875
