Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	226	3.130193905817174e-5	0.09043617446978791
Comamonadaceae	80864	220	3.0470914127423823e-5	0.08803521408563425
Streptomycetaceae	2062	148	2.0498614958448753e-5	0.05922368947579031
Pseudonocardiaceae	2070	141	1.9529085872576176e-5	0.056422569027611044
Moraxellaceae	468	128	1.772853185595568e-5	0.051220488195278115
Sphingomonadaceae	41297	92	1.2742382271468145e-5	0.03681472589035614
Xanthomonadaceae	32033	87	1.2049861495844876e-5	0.03481392557022809
Bradyrhizobiaceae	41294	70	9.695290858725762e-6	0.028011204481792718
Halomonadaceae	28256	68	9.418282548476454e-6	0.027210884353741496
Phyllobacteriaceae	69277	65	9.002770083102493e-6	0.026010404161664665
Streptococcaceae	1300	61	8.448753462603879e-6	0.024409763905562223
Burkholderiaceae	119060	60	8.310249307479224e-6	0.024009603841536616
Nocardiopsaceae	83676	57	7.894736842105263e-6	0.022809123649459785
Enterobacteriaceae	543	54	7.479224376731302e-6	0.021608643457382955
Rhizobiaceae	82115	51	7.063711911357341e-6	0.02040816326530612
Rhodobacteraceae	31989	48	6.6481994459833796e-6	0.01920768307322929
Microbacteriaceae	85023	41	5.678670360110803e-6	0.01640656262505002
Methylobacteriaceae	119045	38	5.263157894736842e-6	0.01520608243297319
Xanthobacteraceae	335928	36	4.986149584487534e-6	0.014405762304921969
Alcaligenaceae	506	36	4.986149584487534e-6	0.014405762304921969
Caulobacteraceae	76892	35	4.847645429362881e-6	0.014005602240896359
Micrococcaceae	1268	34	4.709141274238227e-6	0.013605442176870748
Mycobacteriaceae	1762	34	4.709141274238227e-6	0.013605442176870748
Boseaceae	2831100	30	4.155124653739612e-6	0.012004801920768308
Hyphomicrobiaceae	45401	28	3.878116343490305e-6	0.011204481792717087
Aurantimonadaceae	255475	28	3.878116343490305e-6	0.011204481792717087
Nocardioidaceae	85015	28	3.878116343490305e-6	0.011204481792717087
Micromonosporaceae	28056	28	3.878116343490305e-6	0.011204481792717087
Oxalobacteraceae	75682	26	3.6011080332409973e-6	0.010404161664665866
Neisseriaceae	481	19	2.631578947368421e-6	0.007603041216486595
Bacillaceae	186817	18	2.493074792243767e-6	0.007202881152460984
Devosiaceae	2831106	17	2.3545706371191136e-6	0.006802721088435374
Erythrobacteraceae	335929	17	2.3545706371191136e-6	0.006802721088435374
Nocardiaceae	85025	17	2.3545706371191136e-6	0.006802721088435374
Roseobacteraceae	2854170	15	2.077562326869806e-6	0.006002400960384154
Egicoccaceae	1755824	15	2.077562326869806e-6	0.006002400960384154
Aeromonadaceae	84642	13	1.8005540166204987e-6	0.005202080832332933
Ornithinimicrobiaceae	2805590	13	1.8005540166204987e-6	0.005202080832332933
Fusobacteriaceae	203492	13	1.8005540166204987e-6	0.005202080832332933
Jiangellaceae	1217100	12	1.6620498614958449e-6	0.004801920768307323
Propionibacteriaceae	31957	11	1.5235457063711911e-6	0.004401760704281713
Rhodocyclaceae	75787	10	1.3850415512465373e-6	0.004001600640256103
Dietziaceae	85029	10	1.3850415512465373e-6	0.004001600640256103
Iamiaceae	633392	10	1.3850415512465373e-6	0.004001600640256103
Rhodospirillaceae	41295	9	1.2465373961218836e-6	0.003601440576230492
Ectothiorhodospiraceae	72276	9	1.2465373961218836e-6	0.003601440576230492
Intrasporangiaceae	85021	9	1.2465373961218836e-6	0.003601440576230492
Prevotellaceae	171552	9	1.2465373961218836e-6	0.003601440576230492
Sterolibacteriaceae	2008793	8	1.10803324099723e-6	0.003201280512204882
Corynebacteriaceae	1653	8	1.10803324099723e-6	0.003201280512204882
Nostocaceae	1162	8	1.10803324099723e-6	0.003201280512204882
Coronaviridae	11118	8	1.10803324099723e-6	0.003201280512204882
Brucellaceae	118882	7	9.695290858725762e-7	0.0028011204481792717
Stappiaceae	2821832	7	9.695290858725762e-7	0.0028011204481792717
Rhodanobacteraceae	1775411	7	9.695290858725762e-7	0.0028011204481792717
Cellulomonadaceae	85016	7	9.695290858725762e-7	0.0028011204481792717
Streptosporangiaceae	2004	7	9.695290858725762e-7	0.0028011204481792717
Chelatococcaceae	2036754	6	8.310249307479224e-7	0.0024009603841536613
Azospirillaceae	2829815	6	8.310249307479224e-7	0.0024009603841536613
Acidiferrobacteraceae	1692041	6	8.310249307479224e-7	0.0024009603841536613
Pasteurellaceae	712	6	8.310249307479224e-7	0.0024009603841536613
Reoviridae	10880	6	8.310249307479224e-7	0.0024009603841536613
Phreatobacteraceae	2843305	5	6.925207756232687e-7	0.0020008003201280513
Yersiniaceae	1903411	5	6.925207756232687e-7	0.0020008003201280513
Zoogloeaceae	2008794	5	6.925207756232687e-7	0.0020008003201280513
Thermaceae	188786	5	6.925207756232687e-7	0.0020008003201280513
Weeksellaceae	2762318	5	6.925207756232687e-7	0.0020008003201280513
Haloarculaceae	1963268	5	6.925207756232687e-7	0.0020008003201280513
Marinobacteraceae	2887365	4	5.54016620498615e-7	0.001600640256102441
Chromatiaceae	1046	4	5.54016620498615e-7	0.001600640256102441
Methylococcaceae	403	4	5.54016620498615e-7	0.001600640256102441
Usitatibacteraceae	2803844	4	5.54016620498615e-7	0.001600640256102441
Syntrophotaleaceae	2812024	4	5.54016620498615e-7	0.001600640256102441
Brevibacteriaceae	85019	4	5.54016620498615e-7	0.001600640256102441
Thermomonosporaceae	2012	4	5.54016620498615e-7	0.001600640256102441
Hymenobacteraceae	1853232	4	5.54016620498615e-7	0.001600640256102441
Sphingobacteriaceae	84566	4	5.54016620498615e-7	0.001600640256102441
Isosphaeraceae	1763524	4	5.54016620498615e-7	0.001600640256102441
Blastochloridaceae	2831090	3	4.155124653739612e-7	0.0012004801920768306
Acetobacteraceae	433	3	4.155124653739612e-7	0.0012004801920768306
Saccharospirillaceae	255527	3	4.155124653739612e-7	0.0012004801920768306
Sinobacteraceae	568386	3	4.155124653739612e-7	0.0012004801920768306
Chromobacteriaceae	1499392	3	4.155124653739612e-7	0.0012004801920768306
