Taxon	TaxID	Fragments	PropTotal	PropNonHost
Comamonadaceae	80864	403	5.254237288135593e-5	0.11044121677171828
Pseudomonadaceae	135621	272	3.546284224250326e-5	0.07454097012880241
Moraxellaceae	468	248	3.2333767926988265e-5	0.06796382570567279
Pseudonocardiaceae	2070	214	2.790091264667536e-5	0.05864620443957248
Coronaviridae	11118	177	2.3076923076923076e-5	0.04850644012058098
Sphingomonadaceae	41297	168	2.1903520208604953e-5	0.04604001096190737
Streptomycetaceae	2062	162	2.1121251629726207e-5	0.04439572485612497
Xanthomonadaceae	32033	150	1.955671447196871e-5	0.041107152644560156
Phyllobacteriaceae	69277	131	1.7079530638852673e-5	0.03590024664291587
Rhizobiaceae	82115	114	1.486310299869622e-5	0.031241436009865717
Bradyrhizobiaceae	41294	102	1.3298565840938722e-5	0.027952863798300906
Nocardiopsaceae	83676	95	1.2385919165580182e-5	0.02603453000822143
Microbacteriaceae	85023	79	1.029986962190352e-5	0.021649767059468347
Halomonadaceae	28256	77	1.0039113428943938e-5	0.02110167169087421
Rhodobacteraceae	31989	72	9.38722294654498e-6	0.019731433269388872
Burkholderiaceae	119060	70	9.126466753585398e-6	0.01918333790079474
Nocardioidaceae	85015	66	8.604954367666232e-6	0.018087147163606467
Micrococcaceae	1268	54	7.0404172099087355e-6	0.014798574952041656
Mycobacteriaceae	1762	47	6.127770534550195e-6	0.012880241161962182
Caulobacteraceae	76892	46	5.997392438070404e-6	0.012606193477665114
Micromonosporaceae	28056	40	5.215123859191656e-6	0.010961907371882707
Xanthobacteraceae	335928	38	4.954367666232073e-6	0.010413812003288572
Nocardiaceae	85025	36	4.69361147327249e-6	0.009865716634694436
Alcaligenaceae	506	33	4.302477183833116e-6	0.009043573581803233
Oxalobacteraceae	75682	32	4.1720990873533246e-6	0.008769525897506167
Methylobacteriaceae	119045	31	4.041720990873533e-6	0.008495478213209099
Enterobacteriaceae	543	28	3.650586701434159e-6	0.007673335160317895
Hyphomicrobiaceae	45401	26	3.3898305084745763e-6	0.00712523979172376
Erythrobacteraceae	335929	26	3.3898305084745763e-6	0.00712523979172376
Aurantimonadaceae	255475	25	3.259452411994785e-6	0.006851192107426692
Roseobacteraceae	2854170	24	3.1290743155149934e-6	0.006577144423129624
Bacillaceae	186817	24	3.1290743155149934e-6	0.006577144423129624
Boseaceae	2831100	21	2.737940026075619e-6	0.0057550013702384216
Acetobacteraceae	433	18	2.346805736636245e-6	0.004932858317347218
Rhodocyclaceae	75787	18	2.346805736636245e-6	0.004932858317347218
Egicoccaceae	1755824	17	2.2164276401564537e-6	0.004658810633050151
Thermomonosporaceae	2012	16	2.0860495436766623e-6	0.004384762948753083
Devosiaceae	2831106	15	1.955671447196871e-6	0.004110715264456015
Stappiaceae	2821832	15	1.955671447196871e-6	0.004110715264456015
Azospirillaceae	2829815	15	1.955671447196871e-6	0.004110715264456015
Iamiaceae	633392	14	1.8252933507170796e-6	0.0038366675801589476
Acidiferrobacteraceae	1692041	13	1.6949152542372882e-6	0.00356261989586188
Ornithinimicrobiaceae	2805590	12	1.5645371577574967e-6	0.003288572211564812
Propionibacteriaceae	31957	12	1.5645371577574967e-6	0.003288572211564812
Streptosporangiaceae	2004	11	1.4341590612777053e-6	0.0030145245272677444
Rhodospirillaceae	41295	10	1.303780964797914e-6	0.0027404768429706767
Planococcaceae	186818	10	1.303780964797914e-6	0.0027404768429706767
Streptococcaceae	1300	10	1.303780964797914e-6	0.0027404768429706767
Cellulomonadaceae	85016	9	1.1734028683181226e-6	0.002466429158673609
Weeksellaceae	2762318	9	1.1734028683181226e-6	0.002466429158673609
Marinobacteraceae	2887365	8	1.0430247718383311e-6	0.0021923814743765417
Aeromonadaceae	84642	8	1.0430247718383311e-6	0.0021923814743765417
Jiangellaceae	1217100	8	1.0430247718383311e-6	0.0021923814743765417
Nitrososphaeraceae	1033997	8	1.0430247718383311e-6	0.0021923814743765417
Reoviridae	10880	8	1.0430247718383311e-6	0.0021923814743765417
Brucellaceae	118882	7	9.126466753585398e-7	0.0019183337900794738
Sulfuricellaceae	2772226	7	9.126466753585398e-7	0.0019183337900794738
Gordoniaceae	85026	7	9.126466753585398e-7	0.0019183337900794738
Corynebacteriaceae	1653	7	9.126466753585398e-7	0.0019183337900794738
Actinomycetaceae	2049	7	9.126466753585398e-7	0.0019183337900794738
Geodermatophilaceae	85030	7	9.126466753585398e-7	0.0019183337900794738
Rhodanobacteraceae	1775411	6	7.822685788787484e-7	0.001644286105782406
Ectothiorhodospiraceae	72276	6	7.822685788787484e-7	0.001644286105782406
Methylococcaceae	403	6	7.822685788787484e-7	0.001644286105782406
Sterolibacteriaceae	2008793	6	7.822685788787484e-7	0.001644286105782406
Anaeromyxobacteraceae	1524215	6	7.822685788787484e-7	0.001644286105782406
Tsukamurellaceae	85028	6	7.822685788787484e-7	0.001644286105782406
Staphylococcaceae	90964	6	7.822685788787484e-7	0.001644286105782406
Sphingosinicellaceae	2820280	5	6.51890482398957e-7	0.0013702384214853384
Yersiniaceae	1903411	5	6.51890482398957e-7	0.0013702384214853384
Thioalkalispiraceae	1096778	5	6.51890482398957e-7	0.0013702384214853384
Chromobacteriaceae	1499392	5	6.51890482398957e-7	0.0013702384214853384
Dietziaceae	85029	5	6.51890482398957e-7	0.0013702384214853384
Kribbellaceae	2726069	5	6.51890482398957e-7	0.0013702384214853384
Flavobacteriaceae	49546	5	6.51890482398957e-7	0.0013702384214853384
Prevotellaceae	171552	5	6.51890482398957e-7	0.0013702384214853384
Hymenobacteraceae	1853232	5	6.51890482398957e-7	0.0013702384214853384
Blastochloridaceae	2831090	4	5.215123859191656e-7	0.0010961907371882709
Phreatobacteraceae	2843305	4	5.215123859191656e-7	0.0010961907371882709
Zoogloeaceae	2008794	4	5.215123859191656e-7	0.0010961907371882709
Usitatibacteraceae	2803844	4	5.215123859191656e-7	0.0010961907371882709
Neisseriaceae	481	4	5.215123859191656e-7	0.0010961907371882709
Polyangiaceae	49	4	5.215123859191656e-7	0.0010961907371882709
Desulfovibrionaceae	194924	4	5.215123859191656e-7	0.0010961907371882709
Sanguibacteraceae	145360	4	5.215123859191656e-7	0.0010961907371882709
Peptoniphilaceae	1570339	4	5.215123859191656e-7	0.0010961907371882709
Thermaceae	188786	4	5.215123859191656e-7	0.0010961907371882709
Trueperaceae	332247	4	5.215123859191656e-7	0.0010961907371882709
Gemmataceae	1914233	4	5.215123859191656e-7	0.0010961907371882709
Beijerinckiaceae	45404	3	3.911342894393742e-7	0.000822143052891203
Thalassospiraceae	2844866	3	3.911342894393742e-7	0.000822143052891203
Pectobacteriaceae	1903410	3	3.911342894393742e-7	0.000822143052891203
Chromatiaceae	1046	3	3.911342894393742e-7	0.000822143052891203
Alteromonadaceae	72275	3	3.911342894393742e-7	0.000822143052891203
Promicromonosporaceae	85017	3	3.911342894393742e-7	0.000822143052891203
Brevibacteriaceae	85019	3	3.911342894393742e-7	0.000822143052891203
Dermabacteraceae	85020	3	3.911342894393742e-7	0.000822143052891203
Gemmatimonadaceae	219687	3	3.911342894393742e-7	0.000822143052891203
Isosphaeraceae	1763524	3	3.911342894393742e-7	0.000822143052891203
Haloarculaceae	1963268	3	3.911342894393742e-7	0.000822143052891203
Chelatococcaceae	2036754	2	2.607561929595828e-7	0.0005480953685941354
Parvibaculaceae	2813035	2	2.607561929595828e-7	0.0005480953685941354
Methylocystaceae	31993	2	2.607561929595828e-7	0.0005480953685941354
Elioraeaceae	2690195	2	2.607561929595828e-7	0.0005480953685941354
Maricaulaceae	2800061	2	2.607561929595828e-7	0.0005480953685941354
Shewanellaceae	267890	2	2.607561929595828e-7	0.0005480953685941354
Sinobacteraceae	568386	2	2.607561929595828e-7	0.0005480953685941354
Gallionellaceae	90627	2	2.607561929595828e-7	0.0005480953685941354
Geobacteraceae	213422	2	2.607561929595828e-7	0.0005480953685941354
Beutenbergiaceae	125316	2	2.607561929595828e-7	0.0005480953685941354
Ruaniaceae	1331736	2	2.607561929595828e-7	0.0005480953685941354
Jatrophihabitantaceae	2805416	2	2.607561929595828e-7	0.0005480953685941354
Actinopolysporaceae	622451	2	2.607561929595828e-7	0.0005480953685941354
Conexibacteraceae	320583	2	2.607561929595828e-7	0.0005480953685941354
Miltoncostaeaceae	2843199	2	2.607561929595828e-7	0.0005480953685941354
Lactobacillaceae	33958	2	2.607561929595828e-7	0.0005480953685941354
Carnobacteriaceae	186828	2	2.607561929595828e-7	0.0005480953685941354
Clostridiaceae	31979	2	2.607561929595828e-7	0.0005480953685941354
Thermoanaerobacteraceae	186814	2	2.607561929595828e-7	0.0005480953685941354
Sphingobacteriaceae	84566	2	2.607561929595828e-7	0.0005480953685941354
Vicinamibacteraceae	2211325	2	2.607561929595828e-7	0.0005480953685941354
Natrialbaceae	1644061	2	2.607561929595828e-7	0.0005480953685941354
