Taxon	TaxID	Fragments	PropTotal	PropNonHost
Pseudomonadaceae	135621	4969	0.0014402898550724638	0.08331377217397136
Pseudonocardiaceae	2070	4163	0.0012066666666666667	0.06979980550618692
Streptomycetaceae	2062	3602	0.0010440579710144927	0.06039368230441635
Phyllobacteriaceae	69277	2918	0.0008457971014492753	0.04892525401562657
Xanthomonadaceae	32033	2906	0.0008423188405797101	0.04872405351933201
Moraxellaceae	468	2419	0.000701159420289855	0.04055866671137789
Nocardiopsaceae	83676	2093	0.0006066666666666667	0.03509271989537574
Rhizobiaceae	82115	2026	0.0005872463768115942	0.033969350457731126
Comamonadaceae	80864	2006	0.0005814492753623188	0.0336340162972402
Bradyrhizobiaceae	41294	1979	0.0005736231884057971	0.033181315180577445
Rhodobacteraceae	31989	1547	0.00044840579710144927	0.025938097313973375
Microbacteriaceae	85023	1513	0.00043855072463768114	0.025368029241138793
Halomonadaceae	28256	1487	0.0004310144927536232	0.024932094832500588
Sphingomonadaceae	41297	1475	0.00042753623188405797	0.024730894336206028
Burkholderiaceae	119060	1293	0.0003747826086956522	0.021679353475738572
Mycobacteriaceae	1762	906	0.0002626086956521739	0.015190637470239094
Nocardioidaceae	85015	906	0.0002626086956521739	0.015190637470239094
Alcaligenaceae	506	844	0.0002446376811594203	0.014151101572717213
Hyphomicrobiaceae	45401	805	0.00023333333333333333	0.013497199959759901
Xanthobacteraceae	335928	746	0.000216231884057971	0.01250796418631166
Micrococcaceae	1268	733	0.00021246376811594203	0.012289996981992556
Micromonosporaceae	28056	704	0.00020405797101449274	0.011803762449280709
Methylobacteriaceae	119045	656	0.00019014492753623188	0.010998960464102477
Nocardiaceae	85025	629	0.00018231884057971014	0.010546259347439723
Oxalobacteraceae	75682	611	0.0001771014492753623	0.010244458602997887
Caulobacteraceae	76892	582	0.00016869565217391306	0.00975822407028604
Devosiaceae	2831106	565	0.000163768115942029	0.009473190033868751
Stappiaceae	2821832	521	0.00015101449275362318	0.008735454880788706
Roseobacteraceae	2854170	513	0.00014869565217391303	0.008601321216592335
Aurantimonadaceae	255475	460	0.00013333333333333334	0.007712685691291372
Paenibacillaceae	186822	460	0.00013333333333333334	0.007712685691291372
Egicoccaceae	1755824	358	0.00010376811594202898	0.0060024814727876324
Bacillaceae	186817	352	0.00010202898550724637	0.005901881224640354
Acidiferrobacteraceae	1692041	339	9.82608695652174e-5	0.00568391402032125
Azospirillaceae	2829815	328	9.507246376811594e-5	0.005499480232051239
Erythrobacteraceae	335929	301	8.72463768115942e-5	0.005046779115388485
Boseaceae	2831100	288	8.347826086956522e-5	0.00482881191106938
