Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	3386	0.0005909249563699825	0.9909277143693298
Bordetella bronchiseptica	518	7	1.2216404886561954e-6	0.002048580626280363
Streptococcus pneumoniae	1313	5	8.726003490401396e-7	0.0014632718759145448
Fusobacterium gonidiaformans	849	4	6.980802792321117e-7	0.001170617500731636
Cupriavidus necator	106590	3	5.235602094240838e-7	0.000877963125548727
Brevundimonas sp. PAMC22021	2861285	2	3.4904013961605583e-7	0.000585308750365818
Caulobacter vibrioides	155892	2	3.4904013961605583e-7	0.000585308750365818
Rhizobacter sp. AJA081-3	2753607	2	3.4904013961605583e-7	0.000585308750365818
Streptomyces olivoreticuli	68246	2	3.4904013961605583e-7	0.000585308750365818
Cutibacterium acnes	1747	2	3.4904013961605583e-7	0.000585308750365818
Fusobacterium nucleatum	851	2	3.4904013961605583e-7	0.000585308750365818
