Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	890	0.00027773235588187203	0.8047016274864376
Klebsiella aerogenes	548	22	6.865294190338409e-6	0.019891500904159132
Acidovorax sp. T1	1858609	19	5.929117709837717e-6	0.017179023508137433
Caulobacter sp. FWC26	69665	17	5.3050000561705884e-6	0.015370705244122965
Bosea sp. RAC05	1842539	16	4.992941229337025e-6	0.014466546112115732
Pseudomonas sp. PONIH3	1636610	16	4.992941229337025e-6	0.014466546112115732
Alcaligenes faecalis	511	10	3.1205882683356407e-6	0.009041591320072333
Cutibacterium acnes	1747	10	3.1205882683356407e-6	0.009041591320072333
Sphingopyxis granuli	267128	6	1.8723529610013843e-6	0.0054249547920434
Janibacter limosus	53458	6	1.8723529610013843e-6	0.0054249547920434
Amycolatopsis sp. WQ 127309	2932773	6	1.8723529610013843e-6	0.0054249547920434
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	5	1.5602941341678203e-6	0.0045207956600361665
Brevundimonas vesicularis	41276	5	1.5602941341678203e-6	0.0045207956600361665
Sphingobium xenophagum	121428	5	1.5602941341678203e-6	0.0045207956600361665
Aquabacterium olei	1296669	5	1.5602941341678203e-6	0.0045207956600361665
Massilia sp. NP310	2861282	5	1.5602941341678203e-6	0.0045207956600361665
Bosea sp. ANAM02	2020412	4	1.2482353073342562e-6	0.003616636528028933
Sphingobium sp. RAC03	1843368	4	1.2482353073342562e-6	0.003616636528028933
Pseudomonas putida	303	4	1.2482353073342562e-6	0.003616636528028933
Leucobacter sp. CX169	2813744	4	1.2482353073342562e-6	0.003616636528028933
Methylobacterium radiodurans	2202828	3	9.361764805006921e-7	0.0027124773960217
Caulobacter segnis	88688	3	9.361764805006921e-7	0.0027124773960217
Brevundimonas subvibrioides	74313	3	9.361764805006921e-7	0.0027124773960217
Sphingopyxis sp. EG6	1874061	3	9.361764805006921e-7	0.0027124773960217
Paracoccus sp. Arc7-R13	2500532	3	9.361764805006921e-7	0.0027124773960217
Acidovorax sp. RAC01	1842533	3	9.361764805006921e-7	0.0027124773960217
Acinetobacter junii	40215	3	9.361764805006921e-7	0.0027124773960217
Dermacoccus sp. PAMC28757	2762331	3	9.361764805006921e-7	0.0027124773960217
Ornithinimicrobium avium	2283195	3	9.361764805006921e-7	0.0027124773960217
Mesorhizobium sp. Pch-S	2082387	2	6.241176536671281e-7	0.0018083182640144665
Rhodoplanes sp. Z2-YC6860	674703	2	6.241176536671281e-7	0.0018083182640144665
Acidovorax carolinensis	553814	2	6.241176536671281e-7	0.0018083182640144665
Schlegelella thermodepolymerans	215580	2	6.241176536671281e-7	0.0018083182640144665
Schlegelella brevitalea	413882	2	6.241176536671281e-7	0.0018083182640144665
Bordetella trematum	123899	2	6.241176536671281e-7	0.0018083182640144665
Rhizobacter gummiphilus	946333	2	6.241176536671281e-7	0.0018083182640144665
Ralstonia insidiosa	190721	2	6.241176536671281e-7	0.0018083182640144665
Limosilactobacillus reuteri	1598	2	6.241176536671281e-7	0.0018083182640144665
Desulfosporosinus meridiei	79209	2	6.241176536671281e-7	0.0018083182640144665
