Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	551	0.00032657464097533796	0.5407262021589794
Ralstonia insidiosa	190721	99	5.8676750374879236e-5	0.0971540726202159
Pseudomonas protegens	380021	22	1.3039277861084275e-5	0.021589793915603533
Ralstonia solanacearum	305	19	1.1261194516390965e-5	0.018645731108930325
Pseudomonas stutzeri	316	16	9.483111171697655e-6	0.015701668302257114
Cutibacterium acnes	1747	16	9.483111171697655e-6	0.015701668302257114
Stenotrophomonas maltophilia	40324	12	7.112333378773241e-6	0.011776251226692836
Clavibacter michiganensis	28447	10	5.926944482311034e-6	0.009813542688910697
Rhodococcus sp. 008	1723645	9	5.334250034079931e-6	0.008832188420019628
Micromonospora viridifaciens	1881	9	5.334250034079931e-6	0.008832188420019628
Burkholderia cenocepacia	95486	8	4.741555585848828e-6	0.007850834151128557
Luteimonas sp. S4-F44	2925842	8	4.741555585848828e-6	0.007850834151128557
Sphingomonas sp. MM-1	745310	8	4.741555585848828e-6	0.007850834151128557
Cutibacterium modestum	2559073	7	4.148861137617724e-6	0.0068694798822374874
Streptomyces ferrugineus	1413221	7	4.148861137617724e-6	0.0068694798822374874
Pseudomonas azotoformans	47878	6	3.5561666893866207e-6	0.005888125613346418
Pseudomonas putida	303	6	3.5561666893866207e-6	0.005888125613346418
Bradyrhizobium sp. BTAi1	288000	6	3.5561666893866207e-6	0.005888125613346418
Ancylobacter sp. TS-1	1850374	6	3.5561666893866207e-6	0.005888125613346418
Sphingomonas sp. Cra20	1327635	6	3.5561666893866207e-6	0.005888125613346418
Sphingomonas ginsengisoli An et al. 2013	363835	6	3.5561666893866207e-6	0.005888125613346418
Micrococcus luteus	1270	6	3.5561666893866207e-6	0.005888125613346418
Nocardia mangyaensis	2213200	6	3.5561666893866207e-6	0.005888125613346418
Alcaligenes faecalis	511	5	2.963472241155517e-6	0.004906771344455349
Pseudomonas sp. NS1(2017)	2025658	5	2.963472241155517e-6	0.004906771344455349
Acinetobacter junii	40215	5	2.963472241155517e-6	0.004906771344455349
Halomonas sp. THAF12	2587849	5	2.963472241155517e-6	0.004906771344455349
Bosea sp. PAMC 26642	1792307	5	2.963472241155517e-6	0.004906771344455349
