Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	4108	0.0006668831168831169	0.41382089251536214
Pseudomonas stutzeri	316	297	4.8214285714285716e-5	0.029918404351767906
Comamonas aquatica	225991	221	3.587662337662338e-5	0.02226251636949733
Acinetobacter lwoffii	28090	137	2.224025974025974e-5	0.013800745441724589
Acidovorax sp. T1	1858609	90	1.461038961038961e-5	0.009066183136899365
Pseudomonas aeruginosa	287	89	1.4448051948051947e-5	0.008965447768711594
Nocardiopsis alba	53437	88	1.4285714285714285e-5	0.008864712400523824
Pseudonocardia autotrophica	2074	83	1.3474025974025975e-5	0.00836103555958497
Acinetobacter schindleri	108981	61	9.902597402597403e-6	0.006144857459454014
Pseudonocardia sp. HH130629-09	1641402	60	9.74025974025974e-6	0.0060441220912662436
Nocardiopsis dassonvillei	2014	59	9.577922077922078e-6	0.005943386723078473
Pseudonocardia sp. AL041005-10	445576	56	9.090909090909091e-6	0.005641180618515161
Egicoccus halophilus	1670830	54	8.766233766233766e-6	0.005439709882139619
Nocardiopsis sp. MT53	2865672	52	8.441558441558442e-6	0.0052382391457640775
Bradyrhizobium diazoefficiens	1355477	46	7.467532467532467e-6	0.004633826936637453
Halomonas hydrothermalis	115561	41	6.655844155844156e-6	0.0041301500956986
Sphingobium yanoikuyae	13690	37	6.006493506493507e-6	0.003727208622947517
Prauserella marina	530584	33	5.357142857142857e-6	0.003324267150196434
Brevundimonas sp. MF30-B	2561924	32	5.194805194805194e-6	0.003223531782008663
Halomonas sp. NyZ770	2883106	32	5.194805194805194e-6	0.003223531782008663
Acinetobacter junii	40215	31	5.032467532467533e-6	0.0031227964138208926
Mesorhizobium sp. DCY119	2108445	30	4.87012987012987e-6	0.0030220610456331218
Diaphorobacter aerolatus	1288495	30	4.87012987012987e-6	0.0030220610456331218
Rhodopseudomonas palustris	1076	29	4.707792207792208e-6	0.002921325677445351
Pseudomonas putida	303	28	4.5454545454545455e-6	0.0028205903092575805
Klebsiella pneumoniae	573	28	4.5454545454545455e-6	0.0028205903092575805
Hyphomicrobium nitrativorans	1427356	27	4.383116883116883e-6	0.0027198549410698096
Celeribacter indicus	1208324	27	4.383116883116883e-6	0.0027198549410698096
Microbacterium chocolatum	84292	27	4.383116883116883e-6	0.0027198549410698096
Streptococcus pneumoniae	1313	26	4.220779220779221e-6	0.0026191195728820387
Sphingomonas melonis	152682	24	3.896103896103896e-6	0.0024176488365064974
Pseudonocardia broussonetiae	2736640	24	3.896103896103896e-6	0.0024176488365064974
Bosea sp. RAC05	1842539	23	3.7337662337662336e-6	0.0023169134683187266
Paracoccus sp. Arc7-R13	2500532	23	3.7337662337662336e-6	0.0023169134683187266
Paracoccus marcusii	59779	23	3.7337662337662336e-6	0.0023169134683187266
Bacillus subtilis	1423	23	3.7337662337662336e-6	0.0023169134683187266
Aquibium microcysteis	675281	22	3.5714285714285714e-6	0.002216178100130956
Bradyrhizobium sp. 1(2017)	1404888	22	3.5714285714285714e-6	0.002216178100130956
Streptomyces sp. endophyte_N2	2153485	22	3.5714285714285714e-6	0.002216178100130956
Dietzia sp. oral taxon 368	712270	22	3.5714285714285714e-6	0.002216178100130956
Halomonas sp. 18071143	2855441	21	3.409090909090909e-6	0.0021154427319431852
Mesorhizobium sp. L-8-10	2744523	20	3.246753246753247e-6	0.0020147073637554144
Acinetobacter nosocomialis	106654	20	3.246753246753247e-6	0.0020147073637554144
Neisseria sicca	490	20	3.246753246753247e-6	0.0020147073637554144
Pseudonocardia sp. HH130630-07	1690815	20	3.246753246753247e-6	0.0020147073637554144
Streptomyces sp. XC 2026	2782004	20	3.246753246753247e-6	0.0020147073637554144
Nocardiopsis sp. HDS12	2831968	20	3.246753246753247e-6	0.0020147073637554144
