Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	11156	0.001743125	0.9640511579675077
Comamonas aquatica	225991	61	9.53125e-6	0.005271344624956792
Acidovorax sp. T1	1858609	31	4.84375e-6	0.0026788800553059107
Pseudomonas stutzeri	316	23	3.59375e-6	0.0019875561700656756
Acinetobacter lwoffii	28090	19	2.96875e-6	0.0016418942274455583
Streptomyces sp. CLI2509	1984801	13	2.03125e-6	0.001123401313515382
Acinetobacter junii	40215	12	1.875e-6	0.0010369858278603526
Aminobacter aminovorans	83263	10	1.5625e-6	0.0008641548565502938
Paracoccus sp. AK26	2589076	10	1.5625e-6	0.0008641548565502938
Sphingomonas melonis	152682	9	1.40625e-6	0.0007777393708952644
Severe acute respiratory syndrome-related coronavirus	694009	9	1.40625e-6	0.0007777393708952644
Sphingobium yanoikuyae	13690	8	1.25e-6	0.000691323885240235
Sphingopyxis sp. MG	1866325	8	1.25e-6	0.000691323885240235
Halomonas hydrothermalis	115561	8	1.25e-6	0.000691323885240235
Streptomyces davaonensis	348043	8	1.25e-6	0.000691323885240235
Stenotrophomonas maltophilia	40324	7	1.09375e-6	0.0006049083995852057
Nocardiopsis sp. HDS12	2831968	7	1.09375e-6	0.0006049083995852057
Bosea sp. RAC05	1842539	6	9.375e-7	0.0005184929139301763
Blastomonas fulva	1550728	6	9.375e-7	0.0005184929139301763
Diaphorobacter aerolatus	1288495	6	9.375e-7	0.0005184929139301763
Amycolatopsis keratiniphila	129921	6	9.375e-7	0.0005184929139301763
Nocardiopsis alba	53437	6	9.375e-7	0.0005184929139301763
Sphingobium sp. YG1	2082188	5	7.8125e-7	0.0004320774282751469
Pseudomonas otitidis	319939	5	7.8125e-7	0.0004320774282751469
Pseudonocardia sp. DSM 110487	2865833	5	7.8125e-7	0.0004320774282751469
Labrys sp. KNU-23	2789216	4	6.25e-7	0.0003456619426201175
Sphingomonas sp. HMP6	1517551	4	6.25e-7	0.0003456619426201175
Comamonas thiooxydans	363952	4	6.25e-7	0.0003456619426201175
Nocardia farcinica	37329	4	6.25e-7	0.0003456619426201175
Saccharomonospora marina	632569	4	6.25e-7	0.0003456619426201175
Actinomarinicola tropica	2789776	4	6.25e-7	0.0003456619426201175
Rotavirus A	28875	4	6.25e-7	0.0003456619426201175
Aquibium microcysteis	675281	3	4.6875e-7	0.00025924645696508814
Shinella sp. H4-D48	2925841	3	4.6875e-7	0.00025924645696508814
Pseudolabrys sp. FHR47	2562284	3	4.6875e-7	0.00025924645696508814
Microvirga ossetica	1882682	3	4.6875e-7	0.00025924645696508814
Aureimonas altamirensis	370622	3	4.6875e-7	0.00025924645696508814
Aureimonas populi	1701758	3	4.6875e-7	0.00025924645696508814
Blastomonas sp. RAC04	1842535	3	4.6875e-7	0.00025924645696508814
Pseudoxanthomonas daejeonensis	266062	3	4.6875e-7	0.00025924645696508814
Lysobacter sp. TY2-98	2290922	3	4.6875e-7	0.00025924645696508814
Luteimonas sp. MC1750	2799326	3	4.6875e-7	0.00025924645696508814
Halomonas sp. MCCC 1A13316	2733487	3	4.6875e-7	0.00025924645696508814
Halomonas sp. JS92-SW72	2306583	3	4.6875e-7	0.00025924645696508814
Acidovorax antarcticus	2743470	3	4.6875e-7	0.00025924645696508814
Kitasatospora sp. MMS16-BH015	2018025	3	4.6875e-7	0.00025924645696508814
Agromyces archimandritae	2781962	3	4.6875e-7	0.00025924645696508814
Kocuria palustris	71999	3	4.6875e-7	0.00025924645696508814
Ornithinimicrobium avium	2283195	3	4.6875e-7	0.00025924645696508814
Nocardioides sp. JQ2195	2592334	3	4.6875e-7	0.00025924645696508814
Nocardioides okcheonensis	2894081	3	4.6875e-7	0.00025924645696508814
Thermobacillus composti	377615	3	4.6875e-7	0.00025924645696508814
Devosia sp. I507	2083786	2	3.125e-7	0.00017283097131005876
Devosia sp. JXJ CY 41	2917991	2	3.125e-7	0.00017283097131005876
Sphingomonas sp. AAP5	1523415	2	3.125e-7	0.00017283097131005876
Sphingomonas sediminicola	386874	2	3.125e-7	0.00017283097131005876
Roseibacterium elongatum	159346	2	3.125e-7	0.00017283097131005876
Asticcacaulis excentricus	78587	2	3.125e-7	0.00017283097131005876
Solimonas sp. K1W22B-7	2303331	2	3.125e-7	0.00017283097131005876
Oryzomicrobium terrae	1735038	2	3.125e-7	0.00017283097131005876
Sorangium cellulosum	56	2	3.125e-7	0.00017283097131005876
Citrifermentans bemidjiense	225194	2	3.125e-7	0.00017283097131005876
Hoyosella subflava	639313	2	3.125e-7	0.00017283097131005876
Corynebacterium genitalium	38288	2	3.125e-7	0.00017283097131005876
Pseudonocardia autotrophica	2074	2	3.125e-7	0.00017283097131005876
Pseudonocardia broussonetiae	2736640	2	3.125e-7	0.00017283097131005876
Microbacterium testaceum	2033	2	3.125e-7	0.00017283097131005876
Microbacterium chocolatum	84292	2	3.125e-7	0.00017283097131005876
Actinomadura verrucosospora	46165	2	3.125e-7	0.00017283097131005876
Cutibacterium acnes	1747	2	3.125e-7	0.00017283097131005876
Micromonospora purpureochromogenes	47872	2	3.125e-7	0.00017283097131005876
Rubrobacter xylanophilus	49319	2	3.125e-7	0.00017283097131005876
