Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	3122	0.0007541062801932367	0.07259789786996558
Pseudomonas stutzeri	316	1001	0.00024178743961352658	0.023276904474002418
Halomonas sp. NyZ770	2883106	706	0.00017053140096618357	0.016417077481164544
Nocardiopsis alba	53437	501	0.00012101449275362319	0.0116500790624128
Acinetobacter lwoffii	28090	442	0.0001067632850241546	0.010278113663845224
Halomonas hydrothermalis	115561	432	0.00010434782608695653	0.010045577155613432
Ralstonia insidiosa	190721	414	0.0001	0.009627011440796205
Pseudonocardia autotrophica	2074	414	0.0001	0.009627011440796205
Nocardiopsis dassonvillei	2014	349	8.429951690821256e-5	0.008115524137289554
Delftia sp. WY8	2708352	320	7.729468599033817e-5	0.007441168263417356
Egicoccus halophilus	1670830	306	7.391304347826086e-5	0.0071156171518928476
Pseudomonas aeruginosa	287	295	7.1256038647343e-5	0.006859826992837876
Pseudonocardia sp. AL041005-10	445576	289	6.980676328502415e-5	0.0067203050878988
Comamonas aquatica	225991	286	6.908212560386474e-5	0.006650544135429262
Halomonas sp. 18071143	2855441	260	6.280193236714976e-5	0.006045949214026602
Hyphomicrobium nitrativorans	1427356	249	6.014492753623188e-5	0.00579015905497163
Microbacterium chocolatum	84292	230	5.555555555555556e-5	0.005348339689331225
Nocardiopsis sp. MT53	2865672	227	5.4830917874396133e-5	0.005278578736861687
Pseudomonas putida	303	224	5.4106280193236716e-5	0.0052088177843921495
Nocardiopsis sp. HDS12	2831968	183	4.420289855072464e-5	0.004255418100641801
Paracoccus sp. Arc7-R13	2500532	182	4.396135265700483e-5	0.004232164449818622
Rhodoplanes sp. Z2-YC6860	674703	179	4.323671497584541e-5	0.004162403497349084
Pseudonocardia sp. HH130629-09	1641402	174	4.202898550724638e-5	0.004046135243233187
Prauserella marina	530584	173	4.178743961352657e-5	0.004022881592410008
Pseudonocardia sp. HH130630-07	1690815	172	4.154589371980676e-5	0.003999627941586829
Dietzia psychralcaliphila	139021	169	4.082125603864734e-5	0.003929866989117291
Stenotrophomonas maltophilia	40324	161	3.888888888888889e-5	0.0037438377825318573
Halomonas meridiana	29570	154	3.719806763285024e-5	0.003581062226769603
Sulfurifustis variabilis	1675686	140	3.3816425120772945e-5	0.0032555111152450934
Pseudonocardia sp. CGMCC 4.1532	2761535	140	3.3816425120772945e-5	0.0032555111152450934
Microcella alkaliphila	279828	131	3.1642512077294684e-5	0.0030462282578364802
Agrobacterium tumefaciens	358	122	2.9468599033816427e-5	0.002836945400427867
Pseudonocardia broussonetiae	2736640	119	2.8743961352657005e-5	0.0027671844479583295
Acidovorax sp. T1	1858609	118	2.8502415458937197e-5	0.0027439307971351503
Aquibium microcysteis	675281	114	2.753623188405797e-5	0.002650916193842433
Dietzia sp. DQ12-45-1b	912801	114	2.753623188405797e-5	0.002650916193842433
Georhizobium profundi	2341112	112	2.7053140096618358e-5	0.0026044088921960747
Pseudorhodoplanes sinuspersici	1235591	111	2.681159420289855e-5	0.0025811552413728955
Bradyrhizobium diazoefficiens	1355477	108	2.608695652173913e-5	0.002511394288903358
Pannonibacter phragmitetus	121719	108	2.608695652173913e-5	0.002511394288903358
Pseudolabrys taiwanensis	331696	106	2.560386473429952e-5	0.002464886987256999
Delftia tsuruhatensis	180282	106	2.560386473429952e-5	0.002464886987256999
Pseudonocardia sp. EC080625-04	1096868	106	2.560386473429952e-5	0.002464886987256999
Aquibium oceanicum	1670800	105	2.536231884057971e-5	0.00244163333643382
Sphingobium yanoikuyae	13690	105	2.536231884057971e-5	0.00244163333643382
Pseudolabrys sp. FHR47	2562284	103	2.4879227053140097e-5	0.0023951260347874616
Paracoccus marcusii	59779	102	2.463768115942029e-5	0.0023718723839642824
Pseudonocardia abyssalis	2792008	102	2.463768115942029e-5	0.0023718723839642824
Rhodopseudomonas palustris	1076	93	2.2463768115942028e-5	0.002162589526555669
Methylorubrum extorquens	408	92	2.2222222222222223e-5	0.00213933587573249
Paracoccus liaowanqingii	2560053	91	2.1980676328502415e-5	0.002116082224909311
Paracoccus yeei	147645	91	2.1980676328502415e-5	0.002116082224909311
Micrococcus luteus	1270	91	2.1980676328502415e-5	0.002116082224909311
Pseudoxanthomonas suwonensis	314722	90	2.173913043478261e-5	0.0020928285740861316
Acinetobacter seifertii	1530123	89	2.1497584541062802e-5	0.0020695749232629524
Actinomarinicola tropica	2789776	89	2.1497584541062802e-5	0.0020695749232629524
Paracoccus sp. AK26	2589076	87	2.101449275362319e-5	0.0020230676216165936
Mesorhizobium loti	381	84	2.0289855072463767e-5	0.001953306669147056
Pseudonocardia sp. DSM 110487	2865833	84	2.0289855072463767e-5	0.001953306669147056
Achromobacter xylosoxidans	85698	83	2.0048309178743963e-5	0.0019300530183238769
Sulfuricaulis limicola	1620215	81	1.956521739130435e-5	0.0018835457166775185
Halomonas sp. PGE1	2730360	79	1.9082125603864733e-5	0.0018370384150311599
Acinetobacter nosocomialis	106654	79	1.9082125603864733e-5	0.0018370384150311599
Methylobacterium oryzae	334852	78	1.8840579710144928e-5	0.0018137847642079807
Pseudomonas wenzhouensis	2906062	78	1.8840579710144928e-5	0.0018137847642079807
Aminobacter sp. MDW-2	2666139	77	1.859903381642512e-5	0.0017905311133848015
Sinorhizobium fredii	380	77	1.859903381642512e-5	0.0017905311133848015
Pelagibacterium halotolerans	531813	76	1.8357487922705315e-5	0.001767277462561622
Aminobacter sp. MSH1	374606	75	1.8115942028985507e-5	0.0017440238117384429
Cupriavidus taiwanensis	164546	75	1.8115942028985507e-5	0.0017440238117384429
