Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	11453	0.001485473411154345	0.9219190211704097
Comamonas aquatica	225991	125	1.6212710765239948e-5	0.010061981807936892
Acidovorax sp. T1	1858609	62	8.041504539559013e-6	0.004990742976736698
Pseudomonas aeruginosa	287	55	7.133592736705577e-6	0.004427271995492232
Pseudomonas stutzeri	316	36	4.669260700389105e-6	0.0028978507606858247
Escherichia coli	562	27	3.501945525291829e-6	0.0021733880705143687
Sphingomonas melonis	152682	26	3.3722438391699093e-6	0.002092892216050873
Acinetobacter lwoffii	28090	19	2.4643320363164723e-6	0.0015294212348064074
Bradyrhizobium sp. S2-11-4	2840473	18	2.3346303501945527e-6	0.0014489253803429123
Severe acute respiratory syndrome-related coronavirus	694009	18	2.3346303501945527e-6	0.0014489253803429123
Nocardiopsis alba	53437	17	2.204928664072633e-6	0.0013684295258794173
Halomonas sp. NyZ770	2883106	15	1.9455252918287936e-6	0.001207437816952427
Acinetobacter junii	40215	11	1.4267185473411155e-6	0.0008854543990984464
Ornithinimicrobium avium	2283195	11	1.4267185473411155e-6	0.0008854543990984464
Mesorhizobium sp. B2-1-1	2589974	10	1.297016861219196e-6	0.0008049585446349513
Sphingobium yanoikuyae	13690	10	1.297016861219196e-6	0.0008049585446349513
Blastomonas sp. RAC04	1842535	10	1.297016861219196e-6	0.0008049585446349513
Halalkalibacterium halodurans	86665	10	1.297016861219196e-6	0.0008049585446349513
Bosea sp. RAC05	1842539	9	1.1673151750972764e-6	0.0007244626901714562
Paracoccus marcusii	59779	9	1.1673151750972764e-6	0.0007244626901714562
Pseudomonas mosselii	78327	9	1.1673151750972764e-6	0.0007244626901714562
Acinetobacter schindleri	108981	9	1.1673151750972764e-6	0.0007244626901714562
Nocardiopsis dassonvillei	2014	9	1.1673151750972764e-6	0.0007244626901714562
Aquibium microcysteis	675281	8	1.0376134889753568e-6	0.000643966835707961
Phreatobacter sp. NMCR1094	2570229	8	1.0376134889753568e-6	0.000643966835707961
Sphingobium sp. RSMS	520734	8	1.0376134889753568e-6	0.000643966835707961
Blastomonas fulva	1550728	8	1.0376134889753568e-6	0.000643966835707961
Pseudonocardia sp. HH130630-07	1690815	8	1.0376134889753568e-6	0.000643966835707961
Streptomyces chartreusis	1969	8	1.0376134889753568e-6	0.000643966835707961
Mesorhizobium sp. NZP2077	2483404	7	9.079118028534371e-7	0.0005634709812444659
Thermomonas carbonis	1463158	7	9.079118028534371e-7	0.0005634709812444659
Pseudonocardia sp. AL041005-10	445576	7	9.079118028534371e-7	0.0005634709812444659
Microbacterium chocolatum	84292	7	9.079118028534371e-7	0.0005634709812444659
Aquibium oceanicum	1670800	6	7.782101167315175e-7	0.0004829751267809708
Hyphomicrobium nitrativorans	1427356	6	7.782101167315175e-7	0.0004829751267809708
Sphingomonas sp. HMP9	1517554	6	7.782101167315175e-7	0.0004829751267809708
Sphingomonas insulae	424800	6	7.782101167315175e-7	0.0004829751267809708
Acinetobacter nosocomialis	106654	6	7.782101167315175e-7	0.0004829751267809708
Lysobacter capsici	435897	6	7.782101167315175e-7	0.0004829751267809708
Amycolatopsis sp. FDAARGOS 1241	2778070	6	7.782101167315175e-7	0.0004829751267809708
Clavibacter sp. A6099	2860285	6	7.782101167315175e-7	0.0004829751267809708
Streptomyces spectabilis	68270	6	7.782101167315175e-7	0.0004829751267809708
Mycolicibacterium alvei	67081	6	7.782101167315175e-7	0.0004829751267809708
Nocardioides sp. W7	2931390	6	7.782101167315175e-7	0.0004829751267809708
Ilumatobacter coccineus	467094	6	7.782101167315175e-7	0.0004829751267809708
Mesorhizobium amorphae	71433	5	6.48508430609598e-7	0.00040247927231747566
Mesorhizobium terrae	2725666	5	6.48508430609598e-7	0.00040247927231747566
Methylobacterium aquaticum	270351	5	6.48508430609598e-7	0.00040247927231747566
Tistrella mobilis	171437	5	6.48508430609598e-7	0.00040247927231747566
Acinetobacter guillouiae	106649	5	6.48508430609598e-7	0.00040247927231747566
Moraxella osloensis	34062	5	6.48508430609598e-7	0.00040247927231747566
Lysobacter oculi	2698682	5	6.48508430609598e-7	0.00040247927231747566
Pseudoxanthomonas mexicana	128785	5	6.48508430609598e-7	0.00040247927231747566
Pseudonocardia sp. HH130629-09	1641402	5	6.48508430609598e-7	0.00040247927231747566
Pseudonocardia sp. CGMCC 4.1532	2761535	5	6.48508430609598e-7	0.00040247927231747566
Nocardiopsis sp. HDS12	2831968	5	6.48508430609598e-7	0.00040247927231747566
Streptomyces viridosporus	67581	5	6.48508430609598e-7	0.00040247927231747566
Mycobacterium paraseoulense	590652	5	6.48508430609598e-7	0.00040247927231747566
Rotavirus A	28875	5	6.48508430609598e-7	0.00040247927231747566
Agrobacterium tumefaciens	358	4	5.188067444876784e-7	0.0003219834178539805
Pannonibacter phragmitetus	121719	4	5.188067444876784e-7	0.0003219834178539805
Sphingomonas sp. NBWT7	2596913	4	5.188067444876784e-7	0.0003219834178539805
Sphingobium sp. YG1	2082188	4	5.188067444876784e-7	0.0003219834178539805
Sphingopyxis macrogoltabida	33050	4	5.188067444876784e-7	0.0003219834178539805
Sphingopyxis alaskensis	117207	4	5.188067444876784e-7	0.0003219834178539805
Diaphorobacter aerolatus	1288495	4	5.188067444876784e-7	0.0003219834178539805
Chitinimonas arctica	2594795	4	5.188067444876784e-7	0.0003219834178539805
Ralstonia insidiosa	190721	4	5.188067444876784e-7	0.0003219834178539805
Massilia sp. NP310	2861282	4	5.188067444876784e-7	0.0003219834178539805
Pseudonocardia broussonetiae	2736640	4	5.188067444876784e-7	0.0003219834178539805
Brachybacterium avium	2017485	4	5.188067444876784e-7	0.0003219834178539805
Nocardiopsis sp. MT53	2865672	4	5.188067444876784e-7	0.0003219834178539805
Thermobifida alba	53522	4	5.188067444876784e-7	0.0003219834178539805
Streptomonospora litoralis	2498135	4	5.188067444876784e-7	0.0003219834178539805
Mycolicibacterium neoaurum	1795	4	5.188067444876784e-7	0.0003219834178539805
Mycolicibacterium duvalii	39688	4	5.188067444876784e-7	0.0003219834178539805
Acidipropionibacterium jensenii	1749	4	5.188067444876784e-7	0.0003219834178539805
Micromonospora auratinigra	261654	4	5.188067444876784e-7	0.0003219834178539805
Aquihabitans sp. Kera 3	2884263	4	5.188067444876784e-7	0.0003219834178539805
Egicoccus halophilus	1670830	4	5.188067444876784e-7	0.0003219834178539805
Mesorhizobium sp. Pch-S	2082387	3	3.8910505836575877e-7	0.0002414875633904854
Roseitalea porphyridii	1852022	3	3.8910505836575877e-7	0.0002414875633904854
Devosia salina	2860336	3	3.8910505836575877e-7	0.0002414875633904854
Aureimonas populi	1701758	3	3.8910505836575877e-7	0.0002414875633904854
Sphingomonas sp. AK-PDB1-5	2872652	3	3.8910505836575877e-7	0.0002414875633904854
Sphingomonas paeninsulae	2319844	3	3.8910505836575877e-7	0.0002414875633904854
Erythrobacter litoralis	39960	3	3.8910505836575877e-7	0.0002414875633904854
Paracoccus liaowanqingii	2560053	3	3.8910505836575877e-7	0.0002414875633904854
Pseudomonas sp. IzPS59	2774459	3	3.8910505836575877e-7	0.0002414875633904854
Lysobacter arenosi	2795387	3	3.8910505836575877e-7	0.0002414875633904854
Lysobacter lycopersici	1324796	3	3.8910505836575877e-7	0.0002414875633904854
Lysobacter sp. CECT 30171	2822368	3	3.8910505836575877e-7	0.0002414875633904854
Halomonas tianxiuensis	2497861	3	3.8910505836575877e-7	0.0002414875633904854
Sulfuricaulis limicola	1620215	3	3.8910505836575877e-7	0.0002414875633904854
