Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	2239	0.0006307042253521127	0.10185143065095756
Pseudomonas stutzeri	316	877	0.0002470422535211268	0.03989446390392576
Streptomyces lividans	1916	467	0.0001315492957746479	0.02124368830459901
Acinetobacter lwoffii	28090	358	0.00010084507042253521	0.016285311376973116
Nocardiopsis alba	53437	320	9.014084507042254e-5	0.014556702906791612
Comamonas aquatica	225991	298	8.394366197183098e-5	0.013555929581949688
Pseudonocardia autotrophica	2074	189	5.323943661971831e-5	0.008597552654323796
Prauserella marina	530584	187	5.267605633802817e-5	0.008506573261156348
Pseudomonas aeruginosa	287	173	4.873239436619718e-5	0.007869717508984216
Nocardiopsis dassonvillei	2014	163	4.591549295774648e-5	0.007414820543146977
Pseudonocardia sp. AL041005-10	445576	161	4.535211267605634e-5	0.00732384114997953
Pseudomonas putida	303	145	4.0845070422535214e-5	0.006596006004639949
Halomonas sp. NyZ770	2883106	141	3.971830985915493e-5	0.006414047218305054
Nocardiopsis sp. MT53	2865672	135	3.802816901408451e-5	0.0061411090388027115
Acidovorax sp. T1	1858609	131	3.6901408450704226e-5	0.005959150252467816
Pseudonocardia sp. HH130629-09	1641402	121	3.408450704225352e-5	0.005504253286630578
Egicoccus halophilus	1670830	109	3.070422535211268e-5	0.004958376927625892
Hyphomicrobium nitrativorans	1427356	106	2.9859154929577465e-5	0.004821907837874721
Stenotrophomonas maltophilia	40324	90	2.535211267605634e-5	0.004094072692535141
Pseudonocardia sp. HH130630-07	1690815	89	2.5070422535211266e-5	0.004048582995951417
Halomonas hydrothermalis	115561	85	2.3943661971830986e-5	0.003866624209616522
Pseudonocardia sp. CGMCC 4.1532	2761535	85	2.3943661971830986e-5	0.003866624209616522
Bradyrhizobium diazoefficiens	1355477	79	2.2253521126760565e-5	0.003593686030114179
Acinetobacter schindleri	108981	77	2.1690140845070423e-5	0.0035027066369467314
Aquibium oceanicum	1670800	73	2.056338028169014e-5	0.0033207478506118364
Aquibium microcysteis	675281	73	2.056338028169014e-5	0.0033207478506118364
Pseudonocardia sp. DSM 110487	2865833	70	1.971830985915493e-5	0.003184278760860665
Ralstonia insidiosa	190721	69	1.943661971830986e-5	0.0031387890642769413
Nocardiopsis sp. HDS12	2831968	66	1.859154929577465e-5	0.00300231997452577
Pseudoxanthomonas suwonensis	314722	65	1.8309859154929577e-5	0.0029568302779420462
Rhodoplanes sp. Z2-YC6860	674703	63	1.7746478873239435e-5	0.0028658508847745987
Pseudonocardia broussonetiae	2736640	63	1.7746478873239435e-5	0.0028658508847745987
Pseudolabrys taiwanensis	331696	61	1.7183098591549297e-5	0.002774871491607151
Spiractinospora alimapuensis	2820884	60	1.6901408450704224e-5	0.002729381795023427
Pseudonocardia abyssalis	2792008	59	1.6619718309859155e-5	0.0026838920984397032
Pelagibacterium halotolerans	531813	58	1.6338028169014083e-5	0.0026384024018559797
Mesorhizobium huakuii	28104	57	1.6056338028169014e-5	0.0025929127052722557
Rhodopseudomonas palustris	1076	56	1.5774647887323945e-5	0.002547423008688532
Acinetobacter nosocomialis	106654	56	1.5774647887323945e-5	0.002547423008688532
Streptomyces cinereoruber	67260	56	1.5774647887323945e-5	0.002547423008688532
Acinetobacter seifertii	1530123	55	1.5492957746478872e-5	0.002501933312104808
Microbacterium chocolatum	84292	55	1.5492957746478872e-5	0.002501933312104808
Pseudorhodoplanes sinuspersici	1235591	54	1.5211267605633803e-5	0.0024564436155210846
Bradyrhizobium lablabi	722472	52	1.4647887323943661e-5	0.002365464222353637
Pannonibacter phragmitetus	121719	52	1.4647887323943661e-5	0.002365464222353637
Sulfurifustis variabilis	1675686	52	1.4647887323943661e-5	0.002365464222353637
Nitratireductor sp. SY7	2599600	49	1.380281690140845e-5	0.0022289951326024656
Acinetobacter baumannii	470	47	1.3239436619718309e-5	0.002138015739435018
Bosea sp. RAC05	1842539	45	1.267605633802817e-5	0.0020470363462675705
Pseudolabrys sp. FHR47	2562284	43	1.2112676056338028e-5	0.001956056953100123
Sphingomonas melonis	152682	43	1.2112676056338028e-5	0.001956056953100123
Microcella alkaliphila	279828	42	1.1830985915492958e-5	0.001910567256516399
Aminobacter sp. MSH1	374606	41	1.1549295774647888e-5	0.0018650775599326752
Paracoccus sp. Arc7-R13	2500532	41	1.1549295774647888e-5	0.0018650775599326752
Acinetobacter junii	40215	41	1.1549295774647888e-5	0.0018650775599326752
Escherichia coli	562	41	1.1549295774647888e-5	0.0018650775599326752
Paracoccus sp. AK26	2589076	40	1.1267605633802817e-5	0.0018195878633489515
Luteimonas sp. S4-F44	2925842	40	1.1267605633802817e-5	0.0018195878633489515
Jiangella alkaliphila	419479	40	1.1267605633802817e-5	0.0018195878633489515
Sinorhizobium meliloti	382	39	1.0985915492957746e-5	0.0017740981667652277
Pseudonocardia dioxanivorans	240495	39	1.0985915492957746e-5	0.0017740981667652277
Cutibacterium acnes	1747	39	1.0985915492957746e-5	0.0017740981667652277
