Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	10903	0.0016799691833590139	0.8526628607179166
Comamonas aquatica	225991	125	1.926040061633282e-5	0.009775553296316571
Pseudomonas stutzeri	316	106	1.633281972265023e-5	0.008289669195276453
Pseudomonas aeruginosa	287	70	1.078582434514638e-5	0.00547430984593728
Acinetobacter baumannii	470	56	8.628659476117103e-6	0.004379447876749824
Acidovorax sp. T1	1858609	55	8.47457627118644e-6	0.004301243450379292
Sphingomonas melonis	152682	47	7.2419106317411405e-6	0.003675608039415031
Streptomyces sp. LBUM 1480	2609808	36	5.546995377503852e-6	0.0028153593493391725
Acinetobacter lwoffii	28090	34	5.238828967642527e-6	0.0026589504965981075
Pseudonocardia sp. AL041005-10	445576	26	4.006163328197226e-6	0.0020333150856338468
Bradyrhizobium diazoefficiens	1355477	22	3.3898305084745763e-6	0.0017204973801517166
Halomonas hydrothermalis	115561	22	3.3898305084745763e-6	0.0017204973801517166
Aminobacter sp. MSH1	374606	21	3.2357473035439137e-6	0.001642292953781184
Pseudomonas putida	303	20	3.081664098613251e-6	0.0015640885274106515
Acinetobacter schindleri	108981	20	3.081664098613251e-6	0.0015640885274106515
Mesorhizobium sp. B2-8-5	2589903	18	2.773497688751926e-6	0.0014076796746695863
Nocardiopsis sp. MT53	2865672	17	2.6194144838212636e-6	0.0013294752482990537
Stenotrophomonas maltophilia	40324	16	2.465331278890601e-6	0.0012512708219285212
Delftia lacustris	558537	16	2.465331278890601e-6	0.0012512708219285212
Burkholderia cenocepacia	95486	16	2.465331278890601e-6	0.0012512708219285212
Nocardiopsis alba	53437	16	2.465331278890601e-6	0.0012512708219285212
Cutibacterium acnes	1747	15	2.3112480739599384e-6	0.0011730663955579887
Egicoccus halophilus	1670830	15	2.3112480739599384e-6	0.0011730663955579887
Blastomonas sp. RAC04	1842535	14	2.157164869029276e-6	0.001094861969187456
Rhodococcus qingshengii	334542	14	2.157164869029276e-6	0.001094861969187456
Nocardiopsis sp. HDS12	2831968	14	2.157164869029276e-6	0.001094861969187456
Aminobacter sp. SR38	2774562	13	2.003081664098613e-6	0.0010166575428169234
Paracoccus sp. Arc7-R13	2500532	13	2.003081664098613e-6	0.0010166575428169234
Pseudonocardia sp. HH130630-07	1690815	13	2.003081664098613e-6	0.0010166575428169234
Nocardiopsis dassonvillei	2014	13	2.003081664098613e-6	0.0010166575428169234
Hyphomicrobium nitrativorans	1427356	12	1.8489984591679508e-6	0.0009384531164463908
Pseudomonas alcaliphila	101564	11	1.6949152542372882e-6	0.0008602486900758583
Acinetobacter junii	40215	11	1.6949152542372882e-6	0.0008602486900758583
Pseudonocardia autotrophica	2074	11	1.6949152542372882e-6	0.0008602486900758583
Streptomyces hygroscopicus	1912	11	1.6949152542372882e-6	0.0008602486900758583
Severe acute respiratory syndrome-related coronavirus	694009	11	1.6949152542372882e-6	0.0008602486900758583
Agrobacterium tumefaciens	358	10	1.5408320493066255e-6	0.0007820442637053258
Sphingobium yanoikuyae	13690	10	1.5408320493066255e-6	0.0007820442637053258
Pseudomonas protegens	380021	10	1.5408320493066255e-6	0.0007820442637053258
Acinetobacter seifertii	1530123	10	1.5408320493066255e-6	0.0007820442637053258
Pseudonocardia abyssalis	2792008	10	1.5408320493066255e-6	0.0007820442637053258
Prauserella marina	530584	10	1.5408320493066255e-6	0.0007820442637053258
Bosea sp. RAC05	1842539	9	1.386748844375963e-6	0.0007038398373347931
Bosea sp. AS-1	2015316	9	1.386748844375963e-6	0.0007038398373347931
Methylobacterium nodulans	114616	9	1.386748844375963e-6	0.0007038398373347931
Sphingomonas sp. NBWT7	2596913	9	1.386748844375963e-6	0.0007038398373347931
Paracoccus liaowanqingii	2560053	9	1.386748844375963e-6	0.0007038398373347931
Paracoccus zhejiangensis	1077935	9	1.386748844375963e-6	0.0007038398373347931
Brevundimonas mediterranea	74329	9	1.386748844375963e-6	0.0007038398373347931
