Taxon	TaxID	Fragments	PropTotal	PropNonHost
Homo sapiens	9606	1977	0.0004930174563591022	0.49673366834170857
Comamonas aquatica	225991	195	4.86284289276808e-5	0.048994974874371856
Acidovorax sp. T1	1858609	160	3.99002493765586e-5	0.04020100502512563
Klebsiella pneumoniae	573	67	1.6708229426433916e-5	0.016834170854271358
Pseudomonas stutzeri	316	58	1.4463840399002495e-5	0.01457286432160804
Diaphorobacter sp. JS3051	2792224	48	1.197007481296758e-5	0.012060301507537688
Bordetella pertussis	520	41	1.0224438902743142e-5	0.010301507537688442
Sphingobium yanoikuyae	13690	39	9.72568578553616e-6	0.009798994974874372
Sphingomonas melonis	152682	33	8.229426433915211e-6	0.008291457286432161
Acinetobacter lwoffii	28090	29	7.231920199501247e-6	0.00728643216080402
Acinetobacter junii	40215	27	6.733167082294264e-6	0.0067839195979899495
Bosea sp. RAC05	1842539	25	6.234413965087282e-6	0.00628140703517588
Pseudomonas aeruginosa	287	25	6.234413965087282e-6	0.00628140703517588
Pseudomonas sp. 7-41	2898483	25	6.234413965087282e-6	0.00628140703517588
Stenotrophomonas sp. pho	2211160	24	5.98503740648379e-6	0.006030150753768844
Pseudonocardia sp. HH130630-07	1690815	24	5.98503740648379e-6	0.006030150753768844
Acinetobacter johnsonii	40214	23	5.735660847880299e-6	0.005778894472361809
Klebsiella aerogenes	548	22	5.486284289276808e-6	0.005527638190954774
Blastomonas sp. RAC04	1842535	20	4.987531172069825e-6	0.005025125628140704
Halomonas sp. NyZ770	2883106	20	4.987531172069825e-6	0.005025125628140704
Pseudonocardia sp. AL041005-10	445576	19	4.738154613466334e-6	0.004773869346733669
Rotavirus A	28875	19	4.738154613466334e-6	0.004773869346733669
Mesorhizobium sp. 113-3-9	2744517	18	4.488778054862843e-6	0.004522613065326633
Pseudolabrys sp. FHR47	2562284	18	4.488778054862843e-6	0.004522613065326633
Acinetobacter schindleri	108981	18	4.488778054862843e-6	0.004522613065326633
Nocardiopsis alba	53437	18	4.488778054862843e-6	0.004522613065326633
Saccharopolyspora gregorii	33914	16	3.99002493765586e-6	0.004020100502512563
Streptomyces sp. CLI2509	1984801	15	3.740648379052369e-6	0.0037688442211055275
Pseudonocardia autotrophica	2074	14	3.4912718204488777e-6	0.0035175879396984926
Streptomyces leeuwenhoekii	1437453	14	3.4912718204488777e-6	0.0035175879396984926
Serinicoccus profundi	1078471	14	3.4912718204488777e-6	0.0035175879396984926
Prauserella marina	530584	13	3.2418952618453866e-6	0.0032663316582914573
Rhodococcus sp. R79	2811421	13	3.2418952618453866e-6	0.0032663316582914573
Nocardiopsis sp. HDS12	2831968	13	3.2418952618453866e-6	0.0032663316582914573
Severe acute respiratory syndrome-related coronavirus	694009	13	3.2418952618453866e-6	0.0032663316582914573
Hyphomicrobium nitrativorans	1427356	12	2.992518703241895e-6	0.003015075376884422
Rhodoplanes sp. Z2-YC6860	674703	12	2.992518703241895e-6	0.003015075376884422
Streptomyces sp. SCUT-3	2684469	12	2.992518703241895e-6	0.003015075376884422
Rhizobium sp. X9	2815360	11	2.743142144638404e-6	0.002763819095477387
Pseudomonas mendocina	300	10	2.4937655860349126e-6	0.002512562814070352
Diaphorobacter sp. MNS-0	2866628	10	2.4937655860349126e-6	0.002512562814070352
Nocardiopsis dassonvillei	2014	10	2.4937655860349126e-6	0.002512562814070352
Staphylococcus capitis	29388	10	2.4937655860349126e-6	0.002512562814070352
Pelagibacterium halotolerans	531813	9	2.2443890274314216e-6	0.0022613065326633165
Erythrobacter sp. KY5	2011159	9	2.2443890274314216e-6	0.0022613065326633165
Luteimonas sp. D4P002	2901869	9	2.2443890274314216e-6	0.0022613065326633165
Pseudoxanthomonas mexicana	128785	9	2.2443890274314216e-6	0.0022613065326633165
Xanthomonas translucens	343	9	2.2443890274314216e-6	0.0022613065326633165
Moraxella osloensis	34062	9	2.2443890274314216e-6	0.0022613065326633165
Sulfurifustis variabilis	1675686	9	2.2443890274314216e-6	0.0022613065326633165
Mycobacterium paraterrae	577492	9	2.2443890274314216e-6	0.0022613065326633165
Nocardioides yefusunii	2500546	9	2.2443890274314216e-6	0.0022613065326633165
Bradyrhizobium diazoefficiens	1355477	8	1.99501246882793e-6	0.0020100502512562816
Nitrobacter winogradskyi	913	8	1.99501246882793e-6	0.0020100502512562816
Pseudorhizobium banfieldiae	1125847	8	1.99501246882793e-6	0.0020100502512562816
Pannonibacter phragmitetus	121719	8	1.99501246882793e-6	0.0020100502512562816
Sphingobium sp. SCG-1	2072936	8	1.99501246882793e-6	0.0020100502512562816
Sphingopyxis macrogoltabida	33050	8	1.99501246882793e-6	0.0020100502512562816
Paracoccus yeei	147645	8	1.99501246882793e-6	0.0020100502512562816
