Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	2428	0.0003165580182529335	0.6491978609625668
Actinobacteria	201174	984	0.00012829204693611473	0.2631016042780749
Pisuviricota	2732408	177	2.3076923076923076e-5	0.04732620320855615
Firmicutes	1239	69	8.996088657105606e-6	0.018449197860962566
Bacteroidetes	976	28	3.650586701434159e-6	0.0074866310160427805
Deinococcus-Thermus	1297	9	1.1734028683181226e-6	0.0024064171122994654
Planctomycetes	203682	8	1.0430247718383311e-6	0.0021390374331550803
Thaumarchaeota	651137	8	1.0430247718383311e-6	0.0021390374331550803
Duplornaviricota	2732405	8	1.0430247718383311e-6	0.0021390374331550803
Cyanobacteria	1117	6	7.822685788787484e-7	0.0016042780748663102
Euryarchaeota	28890	6	7.822685788787484e-7	0.0016042780748663102
Chloroflexi	200795	3	3.911342894393742e-7	0.0008021390374331551
Gemmatimonadetes	142182	3	3.911342894393742e-7	0.0008021390374331551
Acidobacteria	57723	3	3.911342894393742e-7	0.0008021390374331551
