Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	2811	0.00016633136094674556	0.6352542372881356
Actinobacteria	201174	1170	6.923076923076924e-5	0.26440677966101694
Firmicutes	1239	178	1.0532544378698226e-5	0.04022598870056497
Pisuviricota	2732408	155	9.171597633136095e-6	0.03502824858757062
Bacteroidetes	976	29	1.7159763313609468e-6	0.006553672316384181
Deinococcus-Thermus	1297	20	1.1834319526627218e-6	0.004519774011299435
Planctomycetes	203682	20	1.1834319526627218e-6	0.004519774011299435
Euryarchaeota	28890	8	4.7337278106508875e-7	0.001807909604519774
Cyanobacteria	1117	6	3.5502958579881655e-7	0.0013559322033898306
Spirochaetes	203691	6	3.5502958579881655e-7	0.0013559322033898306
Uroviricota	2731618	6	3.5502958579881655e-7	0.0013559322033898306
Verrucomicrobia	74201	4	2.3668639053254438e-7	0.000903954802259887
Kitrinoviricota	2732406	4	2.3668639053254438e-7	0.000903954802259887
Gemmatimonadetes	142182	3	1.7751479289940827e-7	0.0006779661016949153
Acidobacteria	57723	3	1.7751479289940827e-7	0.0006779661016949153
Fusobacteria	32066	2	1.1834319526627219e-7	0.0004519774011299435
