Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	5187	0.000557741935483871	0.5630699088145896
Actinobacteria	201174	2600	0.00027956989247311827	0.2822405557967868
Firmicutes	1239	1100	0.00011827956989247312	0.11940946591402518
Pisuviricota	2732408	132	1.4193548387096774e-5	0.014329135909683021
Bacteroidetes	976	74	7.956989247311828e-6	0.00803300043421624
Planctomycetes	203682	26	2.7956989247311827e-6	0.002822405557967868
Deinococcus-Thermus	1297	23	2.4731182795698927e-6	0.002496743378202345
Euryarchaeota	28890	19	2.043010752688172e-6	0.0020625271385149805
Acidobacteria	57723	10	1.0752688172043011e-6	0.0010855405992184109
Cyanobacteria	1117	9	9.67741935483871e-7	0.0009769865392965696
Chloroflexi	200795	7	7.526881720430107e-7	0.0007598784194528875
Verrucomicrobia	74201	6	6.451612903225806e-7	0.0006513243595310464
Duplornaviricota	2732405	5	5.376344086021506e-7	0.0005427702996092054
Uroviricota	2731618	5	5.376344086021506e-7	0.0005427702996092054
Gemmatimonadetes	142182	3	3.225806451612903e-7	0.0003256621797655232
Fusobacteria	32066	2	2.1505376344086022e-7	0.00021710811984368216
Thermotogae	200918	2	2.1505376344086022e-7	0.00021710811984368216
Synergistetes	508458	2	2.1505376344086022e-7	0.00021710811984368216
