Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	7708	0.0008839449541284403	0.6530543082267221
Actinobacteria	201174	3584	0.0004110091743119266	0.3036516139964416
Firmicutes	1239	231	2.6490825688073393e-5	0.0195712954333644
Bacteroidetes	976	72	8.256880733944954e-6	0.006100144031178514
Deinococcus-Thermus	1297	37	4.243119266055046e-6	0.003134796238244514
Planctomycetes	203682	37	4.243119266055046e-6	0.003134796238244514
Euryarchaeota	28890	30	3.4403669724770644e-6	0.002541726679657714
Acidobacteria	57723	17	1.9495412844036696e-6	0.0014403117851393714
Uroviricota	2731618	17	1.9495412844036696e-6	0.0014403117851393714
Duplornaviricota	2732405	16	1.834862385321101e-6	0.0013555875624841143
Pisuviricota	2732408	16	1.834862385321101e-6	0.0013555875624841143
Cyanobacteria	1117	9	1.0321100917431193e-6	0.0007625180038973142
Spirochaetes	203691	6	6.880733944954128e-7	0.0005083453359315428
Peploviricota	2731361	5	5.73394495412844e-7	0.0004236211132762857
Chloroflexi	200795	4	4.587155963302752e-7	0.0003388968906210286
Gemmatimonadetes	142182	4	4.587155963302752e-7	0.0003388968906210286
Crenarchaeota	28889	4	4.587155963302752e-7	0.0003388968906210286
Thaumarchaeota	651137	4	4.587155963302752e-7	0.0003388968906210286
Ignavibacteriae	1134404	2	2.293577981651376e-7	0.0001694484453105143
