Taxon	TaxID	Fragments	PropTotal	PropNonHost
Actinobacteria	201174	7259	0.0006367543859649123	0.4686854338842975
Proteobacteria	1224	7162	0.0006282456140350877	0.462422520661157
Firmicutes	1239	769	6.745614035087719e-5	0.04965134297520661
Bacteroidetes	976	65	5.701754385964912e-6	0.004196797520661157
Planctomycetes	203682	48	4.210526315789473e-6	0.0030991735537190084
Pisuviricota	2732408	40	3.5087719298245615e-6	0.0025826446280991736
Euryarchaeota	28890	32	2.8070175438596493e-6	0.002066115702479339
Deinococcus-Thermus	1297	21	1.8421052631578948e-6	0.0013558884297520662
Uroviricota	2731618	20	1.7543859649122807e-6	0.0012913223140495868
Cyanobacteria	1117	14	1.2280701754385965e-6	0.0009039256198347108
Duplornaviricota	2732405	14	1.2280701754385965e-6	0.0009039256198347108
Acidobacteria	57723	11	9.649122807017545e-7	0.0007102272727272727
Gemmatimonadetes	142182	8	7.017543859649123e-7	0.0005165289256198347
Synergistetes	508458	5	4.385964912280702e-7	0.0003228305785123967
Chloroflexi	200795	4	3.5087719298245616e-7	0.00025826446280991736
Verrucomicrobia	74201	4	3.5087719298245616e-7	0.00025826446280991736
Fusobacteria	32066	4	3.5087719298245616e-7	0.00025826446280991736
Kiritimatiellaeota	134625	3	2.631578947368421e-7	0.00019369834710743802
Thaumarchaeota	651137	3	2.631578947368421e-7	0.00019369834710743802
Nitrospirae	40117	2	1.7543859649122808e-7	0.00012913223140495868
