Taxon	TaxID	Fragments	PropTotal	PropNonHost
Actinobacteria	201174	8561	0.0034920693192687906	0.4800112139052425
Proteobacteria	1224	7372	0.003007071022269539	0.41334454723857583
Firmicutes	1239	992	0.0004046411359320921	0.05562097000280348
Bacteroidetes	976	632	0.000257795562408349	0.03543594056630221
Deinococcus-Thermus	1297	87	3.5487680268237914e-5	0.004878048780487805
Planctomycetes	203682	46	1.876360106136717e-5	0.0025791982057751612
Euryarchaeota	28890	40	1.6316174835971456e-5	0.00224278104850014
Cyanobacteria	1117	31	1.2645035497877878e-5	0.0017381553125876087
Acidobacteria	57723	29	1.1829226756079305e-5	0.0016260162601626016
Verrucomicrobia	74201	14	5.710661192590009e-6	0.0007849733669750491
Uroviricota	2731618	8	3.263234967194291e-6	0.00044855620970002803
Gemmatimonadetes	142182	6	2.4474262253957183e-6	0.000336417157275021
Candidatus Saccharibacteria	95818	4	1.6316174835971455e-6	0.00022427810485001402
Fusobacteria	32066	3	1.2237131126978592e-6	0.0001682085786375105
Tenericutes	544448	2	8.158087417985727e-7	0.00011213905242500701
Candidatus Omnitrophica	67812	2	8.158087417985727e-7	0.00011213905242500701
Chlamydiae	204428	2	8.158087417985727e-7	0.00011213905242500701
Spirochaetes	203691	2	8.158087417985727e-7	0.00011213905242500701
Cossaviricota	2732415	2	8.158087417985727e-7	0.00011213905242500701
