Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	3965	0.001347060096546668	0.6667227173364721
Actinobacteria	201174	1626	0.0005524135477893775	0.2734151673112494
Firmicutes	1239	208	7.066544768769406e-5	0.0349756179586346
Bacteroidetes	976	92	3.125587109263391e-5	0.015469984866319153
Deinococcus-Thermus	1297	19	6.455016856087438e-6	0.003194888178913738
Cyanobacteria	1117	9	3.057639563409839e-6	0.0015133680847486128
Planctomycetes	203682	6	2.0384263756065593e-6	0.0010089120564990752
Candidatus Saccharibacteria	95818	4	1.3589509170710396e-6	0.0006726080376660501
Euryarchaeota	28890	4	1.3589509170710396e-6	0.0006726080376660501
Chloroflexi	200795	3	1.0192131878032797e-6	0.0005044560282495376
Nitrospirae	40117	3	1.0192131878032797e-6	0.0005044560282495376
Gemmatimonadetes	142182	2	6.794754585355198e-7	0.00033630401883302503
Verrucomicrobia	74201	2	6.794754585355198e-7	0.00033630401883302503
Acidobacteria	57723	2	6.794754585355198e-7	0.00033630401883302503
Crenarchaeota	28889	2	6.794754585355198e-7	0.00033630401883302503
