Taxon	TaxID	Fragments	PropTotal	PropNonHost
Proteobacteria	1224	2935	0.0003424737456242707	0.6570405193642266
Actinobacteria	201174	1169	0.00013640606767794633	0.2616968882919185
Pisuviricota	2732408	183	2.1353558926487748e-5	0.0409670920080591
Firmicutes	1239	85	9.918319719953326e-6	0.019028430714125813
Bacteroidetes	976	37	4.317386231038506e-6	0.008282963957913588
Duplornaviricota	2732405	13	1.5169194865810968e-6	0.002910230579807477
Deinococcus-Thermus	1297	12	1.4002333722287047e-6	0.002686366689053056
Planctomycetes	203682	7	8.168028004667444e-7	0.0015670472352809493
Acidobacteria	57723	7	8.168028004667444e-7	0.0015670472352809493
Thaumarchaeota	651137	6	7.001166861143524e-7	0.001343183344526528
Cyanobacteria	1117	5	5.834305717619603e-7	0.0011193194537721066
Euryarchaeota	28890	4	4.6674445740956825e-7	0.0008954555630176853
Cressdnaviricota	2732416	4	4.6674445740956825e-7	0.0008954555630176853
